title,text,write_by,domain,language,method,LLM_model,label
Lapalud,"Dès 5400 avant J.-C., des hommes, certainement des pêcheurs habitant dans des huttes, ont vécu sur notre territoire. En effet, lors des fouilles réalisées pour le tracé du chemin de fer du TGV, sur le site des Petites Bâties à Lamotte-du-Rhône, on a découvert des traces d'habitat datant de cette époque. Si des hommes ont été enterrés au sud de Lapalud, il est bien évident que de leur vivant, certains d'entre eux ont vécu sur le territoire de pêche, chasse et cueillette.",Human,Wikipedia,French,,,1
Billard,"Le « coup de queue » est primordial, et doit être adapté. Ce terme regroupe la puissance du coup, l’horizontalité de la queue, l’accompagnement ou non du mouvement, la fluidité du geste, etc. Un coup « pénétrant » est généralement préférable à un coup sec, il permet en effet d’obtenir un meilleur « rendement » entre l’effet imprimé et la vitesse de la bille (le procédé reste plus longtemps en contact avec la bille, transférant plus d'énergie de rotation).",Human,Wikipedia,French,,,1
Saint-Nicolas-aux-Bois,"L'occupation des sols de la commune, telle qu'elle ressort de la base de données européenne d’occupation biophysique des sols Corine Land Cover (CLC), est marquée par l'importance des forêts et milieux semi-naturels (77 % en 2018), en augmentation par rapport à 1990 (69,8 %). La répartition détaillée en 2018 est la suivante :  forêts (73,4 %), terres arables (10,9 %), zones urbanisées (7,9 %), prairies (4,2 %), milieux à végétation arbustive et/ou herbacée (3,6 %).",Human,Wikipedia,French,,,1
Norvège,"Dans les autres langues de la Norvège, le nom du pays est écrit « ""Norga"" » (same du Nord), « ""Vuodna"" » (same de Lule), « ""Nøørje"" » (same du Sud), et « ""Norja"" » (kvène/finnois). Le nom officiel, « royaume de Norvège » en français, s'écrit « ""Kongeriket Norge"" » en bokmål, « ""Kongeriket Noreg"" » en nynorsk, « ""Norga gonagasriika"" » en same du Nord, « ""Vuona gånågisrijkka"" » en same de Lule, « ""Nøørjen gånkarijhke"" » en same du Sud, et « ""Norjan kuningaskunta"" » en kvène/finnois.",Human,Wikipedia,French,,,1
John McTiernan,"Ces trois longs-métrages lancent des franchises dont McTiernan se désengage, pour privilégier des projets originaux. En 1992, il retrouve Sean Connery pour un film d'aventures, ""Medicine Man"", mais le long-métrage rembourse à peine son budget. Il revient donc vers l'action et retrouve cette fois Arnold Schwarzenegger pour ""Last Action Hero"". Mais cette satire du cinéma d'action hollywoodien est un flop critique et commercial.",Human,Wikipedia,French,,,1
Antonello de Messine,"Entre 1475 et 1476, il exécute le ""Retable de San Cassiano"", aujourd'hui mutilé et conservé à Vienne : seuls la Vierge sur le trône élevé et quatre demi-saints restent de cette œuvre. Le peintre est revenu au schéma de composition de ""la Conversation"" ""sacrée"" de Giovanni Bellini pour la basilique des saints Jean et Paul, aujourd'hui perdue, mais avec une disposition plus lointaine et solennelle, qui donne plus de souffle à la composition. Mais ce sont surtout les effets atmosphériques créés par la lumière qui unifient l'œuvre et rendent les figures proposées plus naturelles.",Human,Wikipedia,French,,,1
Cabriès,"La gare de Bouc - Cabriès, sur la ligne de Marseille à Aix-en-Provence et Briançon, à 2 kilomètres au sud du chef-lieu, est fermée au service des voyageurs. Les gares les plus proches de Cabriès sur cette ligne sont celles de Septèmes, au sud, et de Simiane, à l'est, à 5 kilomètres chacune de Cabriès. Les deux sont desservies à raison de 2 ou 3 trains par heure dans chaque sens.",Human,Wikipedia,French,,,1
Afro-Américains,"Selon l"""" pour la période 2013-2018, 91,06 % de la population afro-américaine âgée de plus de déclare parler l'anglais à la maison, 2,8 % déclare parler l'espagnol, 1,82 % le créole haïtien, 0,83 % le français, 0,41 % l'amharique, 0,3 % le somali, 0,29 % le yoruba, 0,26 % une langue akan, 0,26 % le swahili, 0,22 l'arabe, 0,20 % l'igbo, 0,14 % le créole jamaïcain, 0,11 % le tigrigna, 0,10 % le portugais et 1,18 % une autre langue.",Human,Wikipedia,French,,,1
Forest Yeo-Thomas,"Dans la nuit du 18 au , Yeo-Thomas et Brossolette sont déposés en Lysander près d'Angoulême. Peu après leur arrivée, de nombreux patriotes sont arrêtés. Sans se laisser décourager, ils continuent les enquêtes et obtiennent des renseignements qui permettent de rectifier la situation. En six occasions, Yeo-Thomas manque d’être arrêté. Il insiste pour que la Délégation générale respecte la consigne de Londres pour que Daniel Cordier et un de ses collaborateurs rentrent à Londres, sans succès.",Human,Wikipedia,French,,,1
Sabot (chaussure),"La durée du séchage à l'abri du vent, des courants d'air ou des chocs thermiques dans la loge perpétuellement chauffée est estimée entre trois et cinq mois. Des sabots peuvent perdre la moitié de leur masse et réduire en volume et en dimension. mais cette perte dimensionnelle est estimée préalablement par le maître sabotier. Les sabots secs sont vendus aux marchands plus souvent qu'à une clientèle locale recherchée.",Human,Wikipedia,French,,,1
Courgenay (Yonne),"Primitivement, la ferme porte pour nom : la Pierre aux Singes. En principe, le singe est au Moyen Age un animal maléfique associé au démon (voir le vitrail de la vie de saint Étienne dans le transept de la cathédrale de Sens). Mais on connait à peu près à la même époque, une famille Cinget qui gère des fermes. Le domaine appartient à l'abbaye de Vauluisant.",Human,Wikipedia,French,,,1
Canberra Raiders,"Les Canberra Raiders sont un club australien de rugby à XIII évoluant en National Rugby League, basé à Canberra, capitale de l'Australie. Depuis 1990, l'équipe dispute ses matchs à domicile au Canberra Stadium. Précédemment, de 1982 à 1999, elle a joué au Seiffert Oval à Queanbeyan. Le symbole officiel des Canberra Raiders est le Viking. La mascotte des Raiders est connue sous le nom de Victor le Viking.",Human,Wikipedia,French,,,1
Ligne 3 bis du métro de Paris,"La nouvelle station ""Gambetta"" est mise en service le ; la ligne 3 bis n'est en revanche débranchée que le et le prolongement à Bagnolet est ouvert au public le . La ligne 3 bis est reliée à un poste de commande centralisé (PCC) en 1970, avec la ligne 3. Elle n'est en revanche pas dotée du pilotage automatique, son trafic limité ne justifiant pas son installation.",Human,Wikipedia,French,,,1
Jerry Stiller,"Aîné des quatre enfants de William Stiller (1896-1999), conducteur de bus, et de son épouse Bella Stiller (née Citrin) (1902-1954), Jerry Stiller naît à l'Unity Hospital de Brooklyn (New York). Ses grands-parents paternels ont émigré de Galicie, et sa mère est née en Pologne. La famille vit dans les quartiers de Williamsburg et de l'East New York avant de s'installer à Lower East Side, où Jerry fréquente la Seward Park High School. Il obtient un baccalauréat d'art dramatique à l'université de Syracuse en 1950.",Human,Wikipedia,French,,,1
Lucile Desmoulins,"Un certain nombre de rues portent également son nom. C'est le cas de la rue Lucile Desmoulins à Fleury-Mérogis (Essonne) (non loin de la rue Rouget de Lisle et des allées Saint-Just et Robespierre), des rues Camille et Lucile Desmoulins à Évreux (Eure), (proche de la rue Danton), et à Achères (Yvelines), dans un quartier où rues, allées, avenues et place se rapportent toutes à la Révolution française.",Human,Wikipedia,French,,,1
Paul Copin-Albancelli,"Pour lui, le militantisme pacifiste qui s'est exercé en France avant la Première Guerre mondiale jusqu'au (la guerre éclate le ), où les frères Le Foyer, Hubbard et Gaston Moch invitèrent les Parisiens à s'occuper de la préparation et de l'organisation du désarmement, . Il y rattache la volonté du frère Pierre Brizon qui, 4 mois avant la guerre, proposait une armée de milice pour la France .",Human,Wikipedia,French,,,1
Rúmil,"Rúmil est un Elfe Noldo, considéré comme l'inventeur des premiers signes d'écriture : les sarati. Fëanor s'en inspira grandement pour créer ses tengwar. Il est un grand connaisseur des traditions elfiques et est l'auteur de plusieurs textes comme l""'Ainulindalë"", les ""Annales d'Aman"" ou le ""I Equessi Rúmilo"", ce dernier incluant entre autres les seuls exemples connus de valarin, la langue des Valar.",Human,Wikipedia,French,,,1
Mont Blanc,"Peu avant de mourir, Joseph Vallot confie l'observatoire à A. Dina qui — avec sa fondation — y développe un projet d'observatoire astronomique. Il est ensuite légué par sa veuve, madame Shillito, à la France qui le confie à l'Observatoire de Paris. Puis, en 1973, le CNRS devient gestionnaire des deux observatoires de Chamonix. En 1975, l'observatoire d'altitude est alors transmis au laboratoire de géophysique et de glaciologie de l'environnement (LGGE), alors que l’observatoire de Chamonix devient un pour les chercheurs du CNRS.",Human,Wikipedia,French,,,1
Susmiou,"L'occupation des sols de la commune, telle qu'elle ressort de la base de données européenne d’occupation biophysique des sols Corine Land Cover (CLC), est marquée par l'importance des territoires agricoles (60,1 % en 2018), néanmoins en diminution par rapport à 1990 (66,7 %). La répartition détaillée en 2018 est la suivante :  terres arables (31,9 %), forêts (25,1 %), prairies (16,1 %), zones urbanisées (14,8 %), zones agricoles hétérogènes (12,1 %).",Human,Wikipedia,French,,,1
Georges Bataille,"Dès , Bataille écrit à Albert Camus pour lui dire qu'il souhaite rassembler les articles qu'il a publiés sur lui dans ""Critique"", sous le titre ""Albert Camus : moralité et politique"". Il se propose de situer Camus par rapport à Nietzsche et Sade, entre surréalisme et existentialisme, entre le stalinisme et le plan Marshall. Camus est parmi les visiteurs de Carpentras à partir de 1949. Et en 1951, Bataille fait paraître un article dans le numéro 55 de décembre de ""Critique"" pour défendre ""L'Homme révolté"" contre les attaques de Breton, ainsi que dans le numéro 56 de janvier.",Human,Wikipedia,French,,,1
Matafelon-Granges,"En 1280, Humbert IV, sire de Thoire-Villars, déclare le village libre et franc. À cette occasion, la famille part résider au château de Montréal, qui leur permet une meilleure surveillance des frontières de leur domaine avec celui de Nantua. En 1402, Humbert VII de Thoire-Villars († 1424) vend le territoire au comte Amédée VIII de Savoie, mais la population était très hostile à cette venue.",Human,Wikipedia,French,,,1
Salem (Massachusetts),"Le Peabody Essex Museum est un musée consacré à l'art et la culture asiatiques et aux débuts du commerce maritime américain ; ses collections d'art indien, japonais, coréen et chinois, et de porcelaine chinoise, sont parmi les plus beaux le pays. Fondé en 1799, . Le musée possède et fait visiter un certain nombre de maisons historiques au centre-ville de Salem. En 2003, il a investi pour de dollars en rénovation et agrandissement, avec le transfert aux États-Unis de traditionnelles chinoises depuis Xiuning County dans le sud Chine.",Human,Wikipedia,French,,,1
Connie Mulder,"En 1979, la commission Erasmus, mise en place par PW Botha, révèle ses manquements notamment les irrégularités financières et les abus de pouvoirs de ses services. Obligé de démissionner du gouvernement et de la présidence du parti national au Transvaal le , il doit quitter le parlement en janvier 1979 et est exclu du Parti National. Son siège fait l'objet d'une élection partielle et est remporté par Boy Geldenhuys du parti national. De son côté, Vorster, éclaboussé par l'affaire, doit abandonner sa fonction honorifique de président de la république en juin 1979.",Human,Wikipedia,French,,,1
Kitsune,"Il est largement accepté que la piste de nombreux mythes japonais concernant les renards peut être retracée jusqu'en Chine, en Corée ou en Inde. Les contes populaires chinois parlent d'esprits renards nommés ""huli jing"", qui peuvent avoir jusqu'à neuf queues, ""Kyūbi no kitsune"" en japonais, ou """" en vietnamien. Les plus anciennes histoires étant parvenues jusqu'à nous sont compilées dans le ""Konjaku Monogatari"", un recueil de textes chinois, indiens et japonais datant du .",Human,Wikipedia,French,,,1
Marie-Louise d'Autriche,"Quant à son premier enfant à Vienne, il ne doit pas succéder à sa mère sur le trône de Parme, dévolu aux Bourbons à la mort de la duchesse. Marie-Louise écrit à son père : , et elle demande les territoires palatins-bavarois de Bohême appartenant à son oncle Ferdinand III de Toscane. Finalement, l'enfant reçoit les territoires et le titre d'« Altesse sérénissime le duc de Reichstadt ».",Human,Wikipedia,French,,,1
Réalisme socialiste en France,"Le premier symbole de cette bataille est la toile ""Les Parisiennes au marché"" exposée au Salon d'automne de la même année et son article-manifeste « Le peintre à son créneau », qui propulsent André Fougeron chef de file du « nouveau réalisme français », lequel se veut dans la continuité de la peinture d'histoire à vocation sociale (Le Nain, David, Courbet).",Human,Wikipedia,French,,,1
San Miguel de Tucumán,"La ville a un climat subtropical, avec un été chaud mais assez tempéré, et un hiver tempéré froid (la neige y tombe parfois, comme en 2005), si bien qu'il y fait finalement bien moins  chaud qu'en d'autres endroits du globe à des latitudes semblables. Cette douceur estivale relative est due moins à l'altitude (500 m) qu'à de fréquents fronts froids qui amènent des vents pampéens depuis l'Antarctique.",Human,Wikipedia,French,,,1
Walter Pach,"Walter Pach est né à New York, son père était directeur d'un important studio photographique, la société , fournisseur de la plupart des clichés destinés au Metropolitan Museum of Art. Devenu familier des questions artistiques, Pach intègre le City College of New York, et en sort diplômé en art en 1903. Il complète ses études à la New York School of Design sous la direction de Robert Henri, puis part faire deux voyages d'étude picturale en compagnie du peintre William Merritt Chase durant les étés 1903 et 1904.",Human,Wikipedia,French,,,1
Sport à Pau,"Si l'arrivée du football est tardive, l'implantation du rugby à XV à Pau et en Béarn est bien plus précoce, portée par les nombreux expatriés britanniques que compte la ville. En effet, avec Bordeaux, Pau est la seconde ville en dehors de Paris à accueillir du rugby. Dès 1890, les ""Coquelicots de Pau"" disputent des matches amicaux face aux ""Montagnards de Bayonne"" et à la ""Pyrénéenne de Tarbes"""".""",Human,Wikipedia,French,,,1
B-Tight,"Le 8 août 2005, il publie la mixtape ', en commun avec Tony D. En plus de ses activités en solo, B-Tight est membre du crew de rap Alles ist die Sekte formé avec Sido. Ses textes parlent fréquemment du cannabis glorifié. B-Tight publie à la fin de 2006 l'EP ', anticipant son album à venir "" qui sera publié le 27 avril 2007 et atteindra le top 10 des classements. En octobre 2007, B-Tight annonce être père une seconde fois. Le 8 août 2008, il annonce son mariage officielle.",Human,Wikipedia,French,,,1
Mümliswil-Ramiswil,"L'église de Mümliswil a été construite en 1932 dans un style roman néo-classique assez grandiose. Un lieu de culte est mentionné ici depuis 1237. L'édifice est dédié à Saint Martin et à Wendelin. Les vitraux sont du peintre et maître verrier Albin Schweri (1885-1946) . L'orgue (1936) est un instrument remarquable, l'un des rares qui nous soient parvenus de la Manufacture suisse Willisau AG; il compte 40 jeux sur 3 claviers et pédalier. Sa traction est électro-pneumatique. Cette manufacture a été fermée en 1939.",Human,Wikipedia,French,,,1
TrackMania United,"' est globalement bien accueilli lors de sa sortie par les critiques qui relèvent un jeu aux visuels variés fonctionnant sur de modestes configurations et un ' amusant. Quelques critiques sont régulièrement soulevées, notamment un jeu qui s'apparente à une sorte de compilation, l'absence de nouveauté dans le système de jeu, les apports se cantonnant au , au système de et à l'évolution des """", ou comme à l'accoutumée l'absence de collision entre les véhicules. Le jeu totalise fin une moyenne de notes de 80 % avec 27 critiques sur , et de 79,79 % sur avec 29 critiques.",Human,Wikipedia,French,,,1
Benito Martinez,"Benito Martinez commence sa carrière dès le début des années 1990, avec quelques téléfilms et autres séries comme ""Zorro"" en 1992. En 1995, il décroche son premier grand rôle cinéma dans ""Alerte !"" aux côtés de Dustin Hoffman, Rene Russo et Kevin Spacey. Il y incarne le Docteur Julio Ruiz. De là vont s’enchaîner quelques participations à d’autres téléfilms mais aussi des apparitions dans les séries du moment, à savoir """" ou encore ""Chicago Hope"".",Human,Wikipedia,French,,,1
Précipice à bisons Head-Smashed-In,"Le site du précipice à bisons Head-Smashed-In ("""" ; littéralement « Tête fracassée »), situé à 18 km au nord-ouest de Fort Macleod (Alberta, Canada) sur la route 785, là où les contreforts des Montagnes Rocheuses commencent à s'élever au-dessus de la Prairie, est inscrit sur la liste du patrimoine mondial de l'UNESCO. Il constitue un véritable musée en plein air de la culture amérindienne.",Human,Wikipedia,French,,,1
Sébastien Chabal,"En , il publie sous le titre de ""Ma petite étoile"" son autobiographie, dans laquelle il dénonce un certain laxisme de l'arbitrage français, ainsi que le supposé favoritisme du club du président de la Ligue nationale de rugby. Il précise enfin ses mensurations, objets de beaucoup de supputations, à savoir , et 8 % de masse graisseuse. Lors de la Coupe du monde de rugby 2011, Sébastien Chabal rejoint TF1, Orange sport et RMC.",Human,Wikipedia,French,,,1
Redoublement (linguistique),"La fonction la plus fréquente du redoublement est cependant l'indication d'un aspect intensif ou itératif. Ainsi, en tok pisin (créole de Papouasie-Nouvelle-Guinée : ""tok"", « parler » → ""toktok"", « dire à de nombreuses reprises » (aspect itératif). C'est aussi le cas dans les langues austronésiennes (qui, rappelons-le, font un grand usage du redoublement) : en hawaïen ""hoe"", « pagayer », → ""hoehoe"", « pagayer longtemps ».",Human,Wikipedia,French,,,1
Jacana noir,"Le Jacana noir est un petit oiseau de de longueur avec de longues pattes gris doré aux doigts mesurant quatre centimètres. Les doigts lui permettent de répartir le poids de son corps de façon à pouvoir se promener sur la végétation aquatique. Il pèse en moyenne de 90 à , mais la femelle, beaucoup plus grande que le mâle, arrive même à peser .",Human,Wikipedia,French,,,1
CompuServe,"CompuServe (ou CompuServe Information Services, ou CIS), est le premier des grands fournisseurs de services en ligne aux États-Unis. Il domine le marché pendant les années 1980 puis reste un acteur important au milieu des années 1990, avant d'être mis sur la touche par des FAI comme AOL utilisant des environnements graphiques. Aujourd’hui la société agit en tant que FAI, appartenant à AOL.",Human,Wikipedia,French,,,1
Rozet-Saint-Albin,"L'occupation des sols de la commune, telle qu'elle ressort de la base de données européenne d’occupation biophysique des sols Corine Land Cover (CLC), est marquée par l'importance des territoires agricoles (55,6 % en 2018), une proportion identique à celle de 1990 (56,4 %). La répartition détaillée en 2018 est la suivante :  terres arables (51,9 %), forêts (33,1 %), mines, décharges et chantiers (5,9 %), zones urbanisées (5,5 %), prairies (3,7 %).",Human,Wikipedia,French,,,1
Fecht,"Elle reçoit, rive gauche, La Wormsa, émissaire du Schiessrothried et se gonfle de deux affluents homonymes, la ""Fecht de Sondernach"" sur sa droite et, sur sa gauche, la ""Petite Fecht"" née de la confluence de plusieurs cours d'eau nés sur les pentes du Hohneck. Elle arrose Munster et Turckheim. Une partie est détournée par le canal du Logelbach, construit au pour alimenter Colmar, et rejoint la Lauch. Elle reçoit enfin la Weiss et se jette dans l'Ill au centre d'Illhaeusern entre Colmar et Sélestat.",Human,Wikipedia,French,,,1
William Lamb (Lord Melbourne),"Membre du parti whig, il est secrétaire d'État entre 1830 et 1834 et Premier ministre en 1834 puis de 1835 à 1841. De 1839 à 1842, il conduit contre la Chine la première guerre de l'opium aboutissant à imposer par le traité de Nankin la mainmise britannique sur Hong-Kong. Il est par ailleurs le dernier Premier ministre britannique à avoir été démis par un souverain, ici Guillaume IV.",Human,Wikipedia,French,,,1
Kei Nishikori,"Il s'aligne ensuite pour le Masters du Canada où il bat Peter Polansky (4-6, 6-4, 6-2) puis Andreas Seppi contre qui il prend sa revanche de Wimbledon (4-6, 7-5, 6-1), mais il est stoppé ensuite par Richard Gasquet (6-1, 3-6, 3-6). La semaine suivante, il est éliminé d'entrée par Feliciano López (4-6, 6-7) lors du Masters de Cincinnati. Il subit une très grosse contre-performance lors de l'US Open, en étant éliminé dès son entrée en lice par le modeste Britannique Daniel Evans (4-6, 4-6, 2-6).",Human,Wikipedia,French,,,1
