title,text,write_by,language,domain,method,LLM_model,label
پیامبر دروغین,در روایات شیعه آمده‌است که پیامبر دروغین در آخرالزمان و پیش از قیام حجت بن الحسن، از خراسان خروج می‌کند و او جمع زیادی از مردم را می‌فریبد و بدبخت می‌کند. سپس دجال در اسرائیل اورشلیم ادعای خدایی می‌کند و به مردم سرگشته وعدهٔ رفاه می‌دهد، که سرانجام پس از حکمرانی به مدت چهل روز یا چهل سال به دست مسیح یا مهدی یا هر دوی آن‌ها از بین می‌رود.,Human,Persian,Wikipedia,,,1
قانون مهاجرت ۱۹۲۴,"قانون مهاجرت ۱۹۲۴, لایحه جانسن-رید، مشتمل بر لایحه ممانعت ورود آسیایی‌ها و لایحه منشاهای ملی (), از قوانین فدرال ایالات متحده آمریکا بود که از مهاجرت از آسیا جلوگیری می‌کرد و بر تعداد مهاجران از نیمکره شرقی سهمیه وضع می‌کرد و برای پیاده‌سازی ممنوعیت طولانی مدت دیگر مهاجران بودجه و سازوکار اجرا فراهم می‌کرد.",Human,Persian,Wikipedia,,,1
سارا جین آندروود,سارا جین آندروود، متولد ۲۶ مارس ۱۹۸۴ میلادی، در پرتلند در اورگان، بازیگر آمریکایی و پلی‌میت، در ماه ژوئیه ۲۰۰۶ و همچنین، سال ۲۰۰۷ میلادی است. در همین باره، او درباره خودش، گفت: او، نخستین بار، در اکتبر ۲۰۰۵ میلادی در مجله پلی بوی، ظاهر شد. او، در جوانی، علاوه بر علاقه به بازی در فوتبال آمریکایی، در فروش تجهیزات ساخت و ساز و همچنین رستورانهای زنجیره ای، تجربه کسب کرده است. همچنین، او در سریال دخترهای همسایه، به ایفای نقش پرداخته است.,Human,Persian,Wikipedia,,,1
نادر گلچین,نادر گلچین در سال ۱۳۳۹ به تهران آمد و بی‌درنگ فعالیت‌های هنری خود را در اداره هنرهای زیبا و وزارت فرهنگ و هنر آغاز کرد. اولین برنامه خود را با ارکستر محمود تاج‌بخش اجرا کرد و تا سال ۱۳۵۴ در این اداره به ترتیب با ارکسترهای فرامرز پایور، عباس خوشدل، عبدالکریم مهرافشان، عماد رام و مصطفی کمال پورتراب ادامه همکاری داد.,Human,Persian,Wikipedia,,,1
جنینگز رندولف,او در سال ۱۹۲۲ تحت تاثیر سخنرانی ناپلئون هیل در کالج قرار گرفت و در نامه‌ای که برای هیل فرستاد نوشته: درآن سخنرانی شما در ذھن من نظریه ای را کاشتید که تحت تاثیر آن به کار امروزی ام که خدمت به مردم است سرگرم میباشم. این را ھم خوب میدانم که ھر پیشرفتی که از این به بعد داشته باشم متاثر از اصولی است که شما در سخنرانی خود به آن اشاره کردید.,Human,Persian,Wikipedia,,,1
تقسیم منصفانه,اکثر آنچه معمولاً منصفانه تلقی می‌شود از لحاظ تئوری به دلیل استفاده از حاکم و داور این چنین نیست. این نوع موقعیت غالباً هنگامی رخ می‌دهد که تئوری‌های ریاضی از روی موقعیت‌های زندگی واقعی نام‌گذاری می‌شوند. تصمیمات درون تلمود در زمینهٔ حق مالکیت زمانی که یک ملک ورشکسته است نظرات پیچیده‌ای در مورد انصاف را بازتاب می‌نماید، و اکثر مردم نیز آن‌ها را منصفانه تلقی می‌کنند. با این حال، این مسائل بیش‌تر حاصل مناظرات قانونی مابین خاخامها هستند تا اختلافات مدعیان بر سر ارزش‌گذاری.,Human,Persian,Wikipedia,,,1
گرانج,گرانج که تأثیرگرفته از هاردکور پانک، هوی متال و ایندی راک است، عموماً با مشخصه‌هایی هم‌چون «نوای به‌شدت غیرطبیعی و نابهنجار شدهٔ گیتار الکتریک»، استفاده از عناصر متضاد در آهنگ‌سازی، مانند «تند و کند شدن ریتم آهنگ» و «خشن و ملایم شدن اصوات» به‌صورت پیاپی، و متن‌های بی‌تفاوت یا پر از وحشت و نگرانی شناخته می‌شود. گرانج از لحاظ ساختار زیبایی‌شناسی و در مقایسه با دیگر ژانرهای موسیقی راک، از حداقل امکانات -موسیقایی و اجرایی- بهره می‌گیرد و بیشتر هنرمندان این سبک به خاطر ظاهر ژولیده و عدم پیروی از «قواعد معمول جذب مخاطب» در اجراهای‌شان شناخته شده هستند.,Human,Persian,Wikipedia,,,1
سگ‌های ولگرد بونگو,بعد از اینکه ریمبود اعتقادات خود را در مورد انسانیت بیان کرد، چویا کمی تغییر کرد، و زندگی خود را کمی جدی تر گرفت. خیانت به گوسفند، در کنار دخالت مستقیم مافیای بندر در کشف حقیقت، تأثیر زیادی بر او گذاشت ، اما در نهایت منجر به وفاداری او به آن‌ها شد. انگیزه برای کسب اطلاعات بیشتر در مورد خود تا حد زیادی به ترفیع رتبه او کمک کرد، بسیار سریعتر از آنچه پیش بینی شده بود.,Human,Persian,Wikipedia,,,1
هیپاتیا,روزی برای دخترانی که طالب و شیفته علم‌آموزی بودند سخن می‌گفت و آن‌ها را به تحمل سختی‌ها و دانش آموختن دعوت کرد. او در سخنرانی خود این چنین همه حضار را به حیرت واداشت: خواهران من، یتیم کسی نیست که پدر و مادرش از دردهای زندگی رهایی یافته و او را تنها و حقیر مانده، بلکه یتیم کسی است که دست از یادگیری و دانش‌اندوختن بردارد. آموخته‌ام اگر زنان در دانش و معلومات کم‌بهره باشند، مردان جهالت و نادانی را به جای شیر از سینه زنان خواهند نوشید .,Human,Persian,Wikipedia,,,1
ازبکستان,سیب(۱٬۱۲۴٬۰۰۰ تن) - زردآلو(۵۳۶٬۰۰۰ تن) - گیلاس(۱۷۵٬۰۰۰ تن) - خیار(۸۵۵٬۰۰۰ تن) - سیر(۲۱۶٬۰۰۰ تن) - انگور(۱٬۶۰۳٬۰۰۰ تن) - ذرت(۴۲۱٬۰۰۰ تن) - پیاز(۱٬۲۴۲٬۰۰۰ تن) - هلو(۱۸۸٬۰۰۰ تن) - گلابی(۱۰۱٬۰۰۰ تن) - خرمالو(۹۴٬۰۰۰ تن) - سیب زمینی(۳٬۰۸۹٬۰۰۰ تن) - برنج(۳۱۴٬۰۰۰ تن) - پنبه دانه(۲٬۶۹۴٬۰۰۰ تن) - گوجه فرنگی(۲٬۱۲۰٬۰۰۰ تن) - گردو(۵۰٬۰۰۰ تن) - گندم(۶ میلیون تن) - هندوانه(۱٬۲۳۲٬۰۰۰ تن),Human,Persian,Wikipedia,,,1
شدت مصرف انرژی,شدت انرژی، معیاری از ناکارآمدی اقتصاد یک کشور است که به عنوان واحد انرژی برای هر واحد تولید ناخالص داخلی محاسبه می‌شود. از واحدهای مختلفی برای این اندازه‌گیری استفاده می‌شود. مثلاً یک یا هزار یا یک میلیون دلار به عنوان واحد تولید ناخالص داخلی و معادل یک بشکه نفت خام یا ۱۰۰۰ بی‌تی‌یو، یا کیلوژول به عنوان واحد مصرف انرژی.,Human,Persian,Wikipedia,,,1
Neural network Gaussian process,هر تنظیم پارامترهای یک شبکه عصبی formula_1 مربوط به یک تابع خاص است که توسط شبکه عصبی محاسبه می‌شود. توزیع ابتدایی formula_2 روی پارامترهای شبکه عصبی مربوط به یک توزیع بر روی توابع محاسبه شده توسط شبکه است. از آنجایی که شبکه‌های عصبی بی‌نهایت گسترده هستند، این توزیع بر روی توابع برای بسیاری از معماری‌ها به یک فرایند گاوسی همگرا می‌شود.,Human,Persian,Wikipedia,,,1
رهبری,"رهبری یک امر هوشمندانه است که متکی به اعتماد به نفس، انسانیت، شجاعت و نظم و انضباط است … اعتماد به شعور به تنهایی منجر به عصیانگری می‌شود. انسانیت به تنهایی باعث ضعف می‌شود. اعتماد پایدار حاصل حماقت است. وابستگی به قدرت شجاعت منجر به خشونت می‌شود. نظم و انضباط بیش از حد و سخت‌گیری در امر فرماندهی منجر به ظلم می‌شود. وقتی کسی هر پنج فضیلت را در کنار هم داشته باشد، هر یک متناسب با عملکرد خود باشد، می‌توان یک رهبر بود. - جیا لین، در تفسیر Sun Tsu , ""Art of War""",Human,Persian,Wikipedia,,,1
فیبرودیسپلازی استخوانی‌شونده پیشرونده,استخوانی شدن گاه خودبخود یا بدنبال تروماهای خفیف ایجاد می‌شود. پیشرفت آن گاه موجب جمود دائمی مفاصل می‌شود.از علائم بیماری کوتاه بودن انگشت شست پا و هالوکس والگوس (انحراف شست به داخل) است. در مراحل پایانی شخص به مجسمه‌ای انسان نما تبدیل می‌شود که امکان خم شدن ندارد و دقیقاً مانند یک مجسمه او را جابه جا می‌کنند. گاه جراحی ضرورت می‌یابد.,Human,Persian,Wikipedia,,,1
اصل موضوع تصریح,"در مورد استفاده از ""اصل موضوع تصریح"" توجه به این نکته لازم است که برای تعیین یک مجموعه، در نظر گرفتن یک شرط یا خاصیت چون (P(x کافی نمی‌باشد بلکه باید مجموعه‌ای نیز باشد که بتوان خاصیت را برای عضوهای آن تعریف کرد. و خلاصه اینکه برای مشخص کردن یک مجموعه کافی نیست وردی بخوانیم، بلکه لازم است مجموعه‌ای در دست داشته باشیم که ورد را برای اعضای آن مجموعه بخوانیم.",Human,Persian,Wikipedia,,,1
آرمین بی. کرمرز,آرمین بی کرمرز به عنوان رئیس بخش علوم کامپیوتر در دانشگاه دورتموند خدمت کرد و از ابتدای سال ۱۹۸۵ به‌عنوان معاون تحقیقات و هیئت علمی جوانان در همان‌جا منصوب شد. وی در این سمت، رابط توسعه مرکز فناوری دورتموند بود. کرمز پایه‌گذار و مدیر مرکز سیستم‌های کارشناسی دورتموند (ZEDO) و شرکت تحقیقاتی دولتی NRW در زمینه هوش مصنوعی (KI-NRW) بود. همچنین وی از سال ۱۹۸۸ تا ۱۹۹۶ عضو هیئت نظارت مرکز تحقیقات ملی آلمان برای ریاضیات و پردازش داده‌ها (GMD) بود.,Human,Persian,Wikipedia,,,1
روز ملی خلیج فارس,تا ۵ سال پس از تصویب روز ملی خلیج‌فارس این روز که با خواسته و فشار آحاد جامعه تصویب شده بود با سکوت مقامات و نهادهای رسمی و وزارت فرهنگ و ارشاد روبرو بود تا اینکه مجدد صداری اعتراض مدافعان نام خلیج‌فارس بلند و رسا شد ۱۰ اردیبهشت ۱۳۸۹ – برای اولین بار روز ملی خلیج‌فارس با پیگیری‌های مجدانه دکتر عجم و موافقت وزارت خارجه و مدیرکل دفتر مطالعات سیاسی بین‌المللی برگزار شد.,Human,Persian,Wikipedia,,,1
گروه (کرمان),دهی است مرکز دهستان گروه بخش راین شهرستان کرمان، واقع در 18000گزی شمال ساردوئیه و 10000گزی باختر راه مالرو ساردوئیه به راین . هوای آن سرد. دارای 360 تن سکنه است . آب آنجا از رودخانه تأمین می‌شود. محصول آن غلات و نباتات و شغل اهالی زراعت و گله داری و راه آن اسفالت است . (فرهنگ جغرافیائی ایران ),Human,Persian,Wikipedia,,,1
آمریکای شمالی,قاره می‌تواند به چهار ناحیه بزرگ تقسیم شود. ناحیه دشت‌های بزرگ از خلیج مکزیک تا مدار قطبی کانادا کشیده شده‌است، از نگر زمین‌شناسی جوان شامل گرت بیسین (حوضه‌های آبریز داخلی) کالیفرنیا و آلاسکا رشته کوه‌های غربی مانند راکی است. در شمال سپر کانادا که بالا رفته ولی نسبتاً همواره است و ناحیه‌های گوناگون در شرق مانند کوه‌های آپالاش نواحی ساحلی اقیانوس اطلس و شبه جزیره فلوریدا، مکزیکو است. آمریکای شمالی وسعتی معادل با ۲۴٬۷۰۹٬۰۰۰ کیلومتر مربع دارد. ۴/۸ درصد سطح زمین و دارای ۵۲۹ میلیون نفر جمعیت در سال ۲۰۰۸ بوده‌است.,Human,Persian,Wikipedia,,,1
نبرد خکیکره,ابن جابر متوجه شد که نیروهای کمکی برای انجام وظیفه ناکافی است و می‌خواست عقب‌نشینی کند، اما ابن عفیسان، فرماندار پیشین سعودی و امیر اسمی بحرین مانع از این کار شد؛ بنابراین، ناوگان ابن جابر به سمت الخویر حرکت کرد و در آنجا با وجود کشتن ۱۰۰۰ سرباز بحرینی و کویتی، از جمله دو افسر به نام‌های دوائج بن صباح الصباح و راشد بن عبدالله بن احمد آل خلیفه، به اسارت گرفته‌شدند.,Human,Persian,Wikipedia,,,1
مهندسی معکوس,محیط کاری (Digitized Shape Editor (DSE در آغاز چرخه مهندسی معکوس CATIA قرار دارد. این محیط به عنوان یک ابزار قدرتمند برای خواندن، وارد کردن، اعمال فرایندهای مختلف بر روی ابر نقاط و تولید مش مورد استفاده قرار می‌گیرد. خروجی این محیط می‌تواند در محیط‌های Quick Surface Reconstruction، Digital Mock-Up یا Surface Machining به کار رود یا به صورت فرمت‌های مختلف تبدیل شود.,Human,Persian,Wikipedia,,,1
کوگانی، توکیو,کُوگانِی به یکی از بخش‌های منطقه تامای توکیو، پایتخت ژاپن گفته می‌شود. مساحت آن ۱۱٬۳۳ کیلومتر مربع است. ایستگاه قطار شهر تقریباً در مرکز آن قرار گرفته و خط چواوهونسن از شرق به غرب منطقه گذر می‌کند. در شمال آن پارک کوگانی یکی از مناطق معروف و برگزیده از نظر داشتن شکوفه‌های گیلاس قرار دارد. در قسمت جنوب آن پارک موساشینو و پارک نوگاوا و گورستان تاما واقع شده‌است.,Human,Persian,Wikipedia,,,1
هوشنگ سیحون,پیکر وی در بعد از ظهر روز شنبه ۷ ژوئن ۲۰۱۴، در تابوتی پوشیده در پرچم شیر و خورشید ایران و درفش کاویانی با مشتی از خاک ایران در آرامگاه موقتی در گورستان «فارست لان مموریال پارک» لس آنجلس به خاک سپرده شد. آیین بزرگداشت او همراه با پخش صدای آواز شهرام ناظری و همایون شجریان با حضور فرزندان و نوه‌هایش، خواهر و بستگان نزدیک او، شاگردان، دوستان و دوستداران وی و ایرانیان علاقه‌مند برگزار شد.,Human,Persian,Wikipedia,,,1
لهستان و سلاح‌های کشتار جمعی,شناخته شده نیست یا تصور نمی‌شود که لهستان دارای سلاح‌های کشتار جمعی باشد. در طول جنگ سرد، کلاهک‌های هسته‌ای شوروی در لهستان ذخیره شد و برای استقرار در ارتش خلق لهستان تعین شد. لهستان همچنین با روسیه برای کمک به از بین بردن ذخایر بزرگ سلاح‌های شیمیایی و بیولوژیکی توسعه یافته توسط کشورهای پیمان ورشو همکاری می‌کرد. لهستان پروتکل ژنو را در ۴ فوریه ۱۹۲۹ تصویب کرد,Human,Persian,Wikipedia,,,1
سرشماری عمومی نفوس و مسکن ایران,روند تغییر و تحولاتی مانند تولد، ازدواج، فوت، طلاق، ساخت و ساز، دانش‌آموختگی، تقسیمات کشوری، مهاجرت مردم بین روستاها و شهرها و استان‌ها سرعت بالایی دارد؛ بنابراین سرشماری ۵ ساله می‌تواند به آمار و ارقام واقعی نزدیک‌تر باشد و شاخص‌های واقعی‌تری در اختیار تصمیم گیران جامعه قرار دهد. در بسیاری از کشورها مانند استرالیا، ژاپن، کانادا، کره جنوبی و نیوزیلند سرشماری‌ها ۵ ساله انجام می‌شود و در ایران هم از سال ۱۳۸۶ مقرر شد که سرشماری‌ها ۵ ساله انجام شوند.,Human,Persian,Wikipedia,,,1
عرفان کوانتومی,در میان دیگر صاحب نامانی که در سالهای اخیر اشاره به وجود ارتباطی میان فیزیک کوانتمی و ماهیت ذهن کرده‌اند می‌توان به فرد آلن ولف ، ویلیام تیلر، جان هگلین، ستوارت همروف، برنارد بارز، آمیت گوسوامی، راسل تارگ، نیک هربرت، جفری شوارتز، مناس کافاتوس، و مسئولین آزمایشگاه تحقیقات مهندسی غیرمتعارف پرینستون در نیوجرزی اشاره کرد.,Human,Persian,Wikipedia,,,1
ریچی هیونز,در سال 2010 ، هِیوِنز تحت عمل جراحی کلیه قرار گرفت اما به اندازه کافی عمل موثر نبود تا کلیه اش مانند گذشته عمل کند. در مارس 2012 ، او در صفحه فیس بوک خود اعلام کرد که به دلیل نگرانی از سلامتی ، پس از 45 سال بازنشسته خواهد شد.,Human,Persian,Wikipedia,,,1
علی دهباشی,علی دهباشی با ماهنامه‌ها و نشریات ادبی، فرهنگی و هنری همچون «آرش»، «برج»، «چراغ»، «دنیای سخن» و «آدینه» و «دفتر هنر» همکاری مستمر داشته‌است. او از سال ۱۳۶۹ به مدت هفت سال سردبیر ماهنامه کِلک بود. ماهنامه کِلک از نشریات معتبر در زمینه فرهنگ، ادبیات و ایرانشناسی به‌شمار می‌رود که مورد مراجعه استادان دانشگاه‌های ایران و ایران‌شناسان جهان است؛ و بسیاری از صاحب‌نامان عرصه فرهنگ و ادب ایران از همکاران و نویسندگان این مجله بودند.,Human,Persian,Wikipedia,,,1
پونچاک جایا,پونچاک جایا تا سال ۱۹۶۲ که پاپوآ در اختیار هلندی‌ها بود با نام کارستنس پیرامید (هرم کارستنس) و کوه کارستنس شناخته می‌شد که این نام به افتخار یان کارستنس، سیاح هلندی که یخچالهایی را در سال ۱۶۲۳ در بخش‌های بالادست دامنه‌های این کوه مشاهده نمود بر آن گذاشته شده بود. پس از آنکه جمهوری اندونزی ادارهٔ پاپوآی غربی را در دست گرفت، این کوه نیز به افتخار احمد سوکارنو، نخستین رئیس‌جمهور اندونزی کوه سوکارنو نامگذاری شد. با وجود این، نام کوه در سال ۱۹۶۷ به پونچاک جایا به معنای قلهٔ باشکوه تغییر یافت.,Human,Persian,Wikipedia,,,1
موکتزومای دوم,موکتِزوما(Moctezuma)؛ موته‌ئوکسوما شوکویوتسین(ناهواتل:Motecuhzoma Xocoyotzin) یا مونته‌زومای دوم (زندگی در حدود ۱۴۶۶-۱۵۲۰) نهمین تلاتوآنی یا فرمانروای تنوچتیتلان بود. که از ۱۵۰۲ تا ۱۵۲۰ فرمانروایی نمود. در زمان فرمانروایی او بود که پیروزی‌های اسپانیا بر آزتک‌ها رخ‌نمود. مرزهای امپراتوری آزتک در زمان موکتزومای دوم گسترش یافت؛ از جنوب تا چیاپاس و باریکه تهوانتپک را به مرزهای آزتک افزود و مردمان زاپوتک و یوپی را نیز به امپراتوریش پیوست. او سامانه شایسته‌سالار پیشین را کنار نهاد و نااشراف‌زادگان را از کار در کاخ‌ها باز داشت.,Human,Persian,Wikipedia,,,1
بازی‌های المپیک تابستانی ۲۰۰۸,ژاک روخه رئیس کمیته بین‌المللی المپیک اعلام کرد که شمار آزمایش‌های دوپینگ در المپیک پکن نسبت به دور گذشته بازی‌های المپیک ۲۵ درصد افزایش می یابد. آزمایش دوپینگ از افرادی صورت می‌گیرد که دربارهٔ نتایج آزمایش‌ها عادی خون آن‌ها شبهاتی پیش آید، یا اینکه در عملکرد آن‌ها پیشرفتی چشمگیر ایجاد شده که بعید است آن را به روند طبیعی پیشرفت منتسب دانست.,Human,Persian,Wikipedia,,,1
زیگموند ون ارلاچ,زیگموند ون ارلاچ به نیروهای برنزی در جنگ دهقانان سوئیسی در سال ۱۶۵۳، دستور داد که شورش مردمان روستایی را با زور سرکوب و سرنگون کند. همچنین او فرماندهی نیروهای برن در جنگ اول ویلمرگن که یک جنگ داخلی با انگیزه‌های مذهبی در کنفدراسیون قدیمی سوئیس بود را بر عهده داشت که تشکل‌های مذهب پروستات را از دست دادند. اگر چه به دلیل عدم موفقیت در این جنگ داخلی مورد انتقادات شدید قرار گرفت اما وی فعالیت‌های سیاسی خود را در برن ادامه داد؛ که اوج دوران سیاسی در سال ۱۶۷۵ بود که به سمت شولتایس دست یافت. (مایور),Human,Persian,Wikipedia,,,1
بوئینگ ۷۷۷,در دهه ۱۹۷۰ بوئینگ، مدل ۷۵۷ را جایگزین مدل ۷۲۷ کرد و برای رقابت با ایرباس ای۳۰۰ دست به طراحی بوئینگ ۷۶۷ زد، در همین زمان بود که ایده اولیه ساخت یک هواپیمای سه موتوره با نام ۷۷۷ شکل گرفت. بوئینگ قصد داشت با این کار به رقابت با دی سی ۱۰ کارخانه مک دانل داگلاس و ال۱۰۱۱تری استار کارخانه لاکهیدمارتین بپردازد.,Human,Persian,Wikipedia,,,1
