title,text,write_by,language,domain,method,LLM_model,label
انتخابات ریاست‌جمهوری ایالات متحده آمریکا (۲۰۲۴),انتخابات ریاست‌جمهوری ایالات متحده آمریکا (۲۰۲۴) () شصتمین انتخابات ریاست‌جمهوری ایالات متحده آمریکا است که هر چهارسال برگزار می‌شوند. این انتخابات اولین انتخاباتی است که براساس سرشماری ۲۰۲۰ ایالات متحده آمریکا انجام می‌شود. تاریخ برگزاری این انتخابات سه‌شنبه ۵ نوامبر ۲۰۲۴ خواهد بود. برنده انتخابات ۲۰۲۴، فعالیت ریاست‌جمهوری خود را بعد از تحلیف و از تاریخ ۲۰ ژانویه ۲۰۲۵ تا ۲۰ ژانویه ۲۰۲۹ انجام خواهد داد. انتظار می‌رود در زمان انتخابات جو بایدن رئیس‌جمهور فعلی باشد.,Human,Persian,Wikipedia,,,1
آلن ایر,ایر با وجود این که هرگز ایران را ندیده‌است، با فرهنگ ایران آشنایی دارد، انگشتر عقیق به دست می‌کند، و خود را یک «ایران‌دوست» می‌نامد. او فارسی را عامیانه، و با تسلط به عبارات و ضرب‌المثل‌های فراوان صحبت می‌کند، اگرچه لهجه غلیظ آمریکایی دارد. او در صحبت‌های خود، حتی از اشعار کلاسیک فارسی و تکیه‌کلام‌های صمد و دایی‌جان ناپلئون نیز بهره می‌گیرد.,Human,Persian,Wikipedia,,,1
نوساله,نوساله یکی از روستاهای استان آذربایجان شرقی است که در دهستان عباس غربی بخش تیکمه‌داش شهرستان بستان‌آباد واقع شده‌است. این روستا در جلگه‌ای سردسیر در ۱۵ کیلومتری شمال غرب میانه و ۲۱ کیلومتری جنوب شرق بستان‌آباد قرار گرفته‌است. شغل اکثر اهالی نوساله کشاورزی و دامداری است و از محصولات کشاورزی آن می‌توان به غلات و یونجه اشاره کرد.,Human,Persian,Wikipedia,,,1
چهار رقاص,دگا در این اثر جاودانه اش رنگ را طوری بر سطح کار پخش کرده‌است که بی اختیار، کاربرد پاستل با همان سطوح مات و حسی نرم به بیننده دست می‌دهد. او ابتدا صحنه نمایش را با ترکیب رنگ‌های سرد (سبز و آبی) و به صورت مسطح نقاشی کرده‌است، سپس رنگ‌های مکمل قرمز و نارنجی را در مو و لباس چهار رقاص بر روی پس زمینه سبزآبی قرار داده است.,Human,Persian,Wikipedia,,,1
معین,معین با انتشار آلبوم پریچه در سال ۱۳۶۴ با آهنگ‌هایی از فرید زلاند و بیژن مرتضوی پرفروش‌ترین آلبوم سال را منتشر کرد. قبل از آن نیز معین و هایده زوج هنری موفقی تشکیل داده و موفق به تولید پرفروش‌ترین آلبوم سال ۱۳۶۲ یعنی «گل‌های غربت» شده بودند. معین در طول دوره فعالیت خود برنامه‌های گوناگونی را در سراسر جهان اجرا کرده‌است. از جمله کنسرت‌های موفق او می‌توان به کنسرت در یونیورسال آمفی تئاتر در لس آنجلس در سال ۱۹۹۲ (به سرپرستی آندرانیک) اشاره کرد.,Human,Persian,Wikipedia,,,1
کتابخانه ملی تاجیکستان,کتابخانهٔ ملی تاجیکستان یا کتابخانهٔ ابوالقاسم فردوسی بزرگ‌ترین کتابخانهٔ کشور تاجیکستان است. این کتابخانه در شهر دوشنبه، افتتاح‌شده در یکم ژانویهٔ ۱۹۳۳، واقع شده‌است. کتاب‌های اولیهٔ آن را مجموعه‌ای که در کتابخانهٔ شهر دوشنبه وجود داشت تشکیل داد. با گسترش کتابخانه و افزایش مجموعهٔ آن، این کتابخانه به کتابخانهٔ واسپاری جمهوری تاجیکستان و مرکز تحقیقات و هماهنگ‌کنندهٔ کتابخانه‌های این جمهوری تبدیل شد.,Human,Persian,Wikipedia,,,1
باشگاه مخالفان لاسیدن,"در مقاله‌ای در ""واشینگتن پست"" به تاریخ ۲۸ فوریه ۱۹۲۳ با عنوان «۱۰ دختر علیه اتو زدن اعلان جنگ کرده‌اند»، این گونه به مشکل پرداخته شده است: «رانندگان زیادی از این فرصت پیش آمده در جنگ سوء استفاده می‌کنند و به زنان و دختران جوان پیشنهاد سواری می‌دهند. خانم هلن براون، ساکن ۶۳۹ خیابان لانگبیلو این را دیروز بیان داشت.» او که دبیر باشگاه مخالفان لاسیدن بوده است، هشدار داده بود که «این مردان برای آنکه زنان زحمت پیاده‌روی نکشند به آنان پیشنهاد سواری نمی‌دهند.» با وجود آنکه «گونه‌های لاسیدن فراوان است»، رانندگان بدترین لاس‌زنندگانند.",Human,Persian,Wikipedia,,,1
زبان خوارزمی,کشف زکی ولدی به این مورد منحصر نمی‌شد، زیرا او در همان مقاله، ۱۳ عبارت خوارزمی را از یک نسخه‌ای منتشر کرد که در مصر به سال ۷۹۷ ق/۱۳۹۴ م از فرهنگ بزرگ عربی مقدمه الادب زمخشری، دانشمند دیگر خوارزمی، رونوشت شده بود. زکی ولدی فکر می‌کرد که نسخه‌پرداز، یعنی شمس الخیوقی از اهل خیوه احتمالاً هنوز زبان مادری خود را می‌دانست، اما گاهی او در نقطه‌گذاری خطا می‌کند، چنان‌که bxmʾr را به جای pcmʾr «حساب، محاسبه» آورده، به نظر می‌رسد که خیوقی واژه‌ها را از یک نسخه کهن اصیل رونویسی کرده بوده‌است.,Human,Persian,Wikipedia,,,1
نیوجرسی,نیوجرسی یکی از سه ایالاتی بودند (به همراه دلاور و کنتاکی) که موجب دو پیروزی آبراهام لینکلن در انتخابات ریاست جمهوری شدند. در خلال جنگ داخلی آمریکا ایالت توسط فرماندار جمهوری‌خواه، چارلز اسمیت اولدن و سپس فرماندار دموکرات، جوئل پارکر اداره می‌شد. نیوجرسی ۸۰٬۰۰۰ نفر از اهالی خود را در ارتش شمالی از دست داد. برخلاف بسیاری از ایالات، حتی ایالات شمالی، هیچ نبردی از جنگ داخلی در این ایالت رخ نداد.,Human,Persian,Wikipedia,,,1
زمان سقوط آزاد,زمان سقوط آزاد () زمان مشخصه‌ای است که یک تودهٔ جرم را مجبور به فروپاشی تحت جاذبه کشش جاذبه خود می‌کند، و این در صورتی است که نیروی دیگری برای مقابله با این فروپاشی وجود نداشته باشد. به همین ترتیب، این نقش اساسی را در تعیین بازهٔ زمانی برای طیف گسترده‌ای از فرایندهای اخترفیزیکی - از تشکیل ستاره تا لرزه‌شناسی خورشیدی (هلیوزئیسمولوژی) تا ابرنواختر - که در آن جاذبه نقش غالب را بازی می‌کند، بازی می‌کند.,Human,Persian,Wikipedia,,,1
اپل پی,اَپِل پِی یا سامانه پرداخت اپل یکی از روش‌های نوین پرداخت پول همچون پرداخت همراه یا کیف پول دیجیتالی است که شرکت اپل آن را در سال ۲۰۱۴ معرفی کرد. برای بهره‌گیری از این سامانه، کاربر می‌بایست نخست تنها برای یک بار اطلاعات کارت اعتباری خود را وارد آیفون (آیفون ۵ به بالا) نماید، (از طریق اسکن کارت اعتباری یه با به صورت دستی) و پس از آن هر بار که کالا یا خدماتی را خریداری می‌کند، می‌تواند با نزدیک کردن آی دیوایس خود به پایانه مجهز به فناوری اِن اِف سی، هزینه را پرداخت نماید.,Human,Persian,Wikipedia,,,1
درهم‌سازی کوکو,این شیوهٔ درهم‌سازی، برای ذخیره شدن در رایانه به ضریبی خطی از تعداد عناصر موجود در جدول (formula_31)، خانه از حافظه احتیاج خواهد داشت. بدین منظور برای حفظ این خاصیتِ جدول، عملیات حذف و درج عناصر در جدول را کمی تغییر می‌دهند. این ایده همان ایدهٔ دوبرابر کردن/ نصف کردن معمول است که در بسیاری از الگوریتم‌ها به کار می‌رود.,Human,Persian,Wikipedia,,,1
افزایش سین و آنتی,افزایش سین به این صورت است که طی آن هر دو استخلاف در یک طرف مولکول قرار می‌گیرد در صورتی که در افزایش آنتی دو استخلاف در دو طرف مولکول قرار می‌گیرند. به شکلی دقیق‌تر در سین دو استخلاف در یک سمت صفحه تقارنی شامل پیوند کربن-کربن قرار می‌گیرد در حالی که در آنتی استخلاف‌ها در دو طرف صفحه قرار می‌گیرد.,Human,Persian,Wikipedia,,,1
ابوریحان بیرونی,یک یونانی به ولایت ما گذر کرد و من پیش او می‌رفتم و نام‌های میوه‌ها، تخم‌ها، گیاه‌ها و دانه‌ها را به زبان یونانی می‌پرسیدم و می‌نوشتم؛ ولی خط عربی آفت بزرگی دارد و آن همانندی واتها به همدیگر و ضرورت تمایز با نقطه و اعراب و علامات است که اگر آن‌ها را ننویسند، معنی مبهم می‌شود. اگر این آفت نبود، کتاب‌های ترجمه شده به عربی از قبیل دیسقوریدس و جالینوس و غیره کافی بود؛ ولی اکنون اعتمادی بر آن‌ها نیست.,Human,Persian,Wikipedia,,,1
ده (فیلم ۱۳۸۰),در نظرسنجی بی‌بی‌سی این فیلم در رده نود و هشتم فیلم‌های برتر قرن ۲۱ قرار گرفت. در این نظرسنجی که در سال ۲۰۱۶ صورت گرفت از ۱۷۷ نفر از منتقدان، نویسندگان، پژوهشگران و استادان دانشگاه در حوزه فیلم و سینما از سراسر جهان خواسته شده بود که ۱۰۰ فیلم محبوب خود که در قرن بیست و یکم میلادی ساخته شده‌است را انتخاب کنند.,Human,Persian,Wikipedia,,,1
جیم ران,"امانوئل جیمز ران شناخته شده با نام ""جیم ران"" (۲۵ سپتامبر ۱۹۳۰م. - ۵ دسامبر ۲۰۰۹م) کارآفرین، نویسنده و سخنران انگیزشی آمریکایی بود. کارهایِ او تأثیرِ مستقیمی بر افرادِ دیگری که در صنعتِ رُشدِ شخصی فعّالیّت دارند، داشت. افرادی مانند آنتونی رابینز، مارک ویکتُر هَنسِن، برایان تریسی ،دارن هاردی و جَک کَنفیلد.",Human,Persian,Wikipedia,,,1
جرجان,"هیرکانیه در جنوب شرقی دریای مازندران که با نام‌های مختلفی مانند ورکانه، هیرکانیه، طبرستان و گرگان از آن در تاریخ یاد شده‌است، یکی از سرزمین‌های مهم و کلیدی در دوره هخامنشیان بود. به گفته محمدتقی ایمان‌پور و طهمورث مهرابی، مورخان معاصر، به هیرکانیه، مازندران نیز می‌گفتند که به معنای خانه دیوهای بد است، که در ""اوستا"" بارها به آن‌ها اشاره شده‌است.",Human,Persian,Wikipedia,,,1
دادگان برخوردهای زمین,دادِگان برخوردهای زمین منبع رسمی داده‌های پذیرفته شده دربارهٔ ساختارهای برخوردی و دهانه‌های برخوردی روی زمین است. این دادگان در سال ۱۹۹۵ میلادی به دست رصدخانه دامینیون اتاوا و با راهبری کارلایل اسمیت بیلز بنیان گذاشته شد. هم‌اکنون این دادگان چون منبعی ناسودبر از داده‌ها و در مرکز دانش‌های سیاره‌ای و فضایی دانشگاه نیو برانزیک کانادا نگهداری می‌شود.,Human,Persian,Wikipedia,,,1
دومیتیان,جسد دومیتیان را با یک زیرتابوت عادی و غیرمجاز منتقل کردند و توسط پرستار سابقش، فیلیس به طور غیررسمی سوزانده شد. بعداً، او خاکستر امپراتور را به معبد فلاویان برد و آنها را با خاکستر خواهرزاده‌اش، جولیا مخلوط کرد. او ۴۴ ساله بود. همانطور که پیش بینی شده بود، مرگ او در نیمه ظهر رخ داد.,Human,Persian,Wikipedia,,,1
زهره لاخدار,"وی در سال ۱۹۹۲ به آکادمی علوم جهان اسلام پیوست. او از سال ۲۰۰۶ عضو آکادمی علوم آفریقا است او عضو ارشد مرکز بین‌المللی فیزیک نظری است. وی در سال ۲۰۰۵ جایزه لورئال-یونسکو برای زنان در علوم را به دلیل """"آزمایش و مدل در طیف‌بینی فروسرخ و کاربردهای آن در آلودگی، تشخیص و پزشکی"" به دست آورد.""",Human,Persian,Wikipedia,,,1
پتاژ,پتاژ ها به‌طور کلی به سه دسته تقسیم می‌شوند: پتاژ هایی که کمی رقیق هستند و به آنها کنسومه می‌گویند. پتاژ هایی که غلظت آنها بوسیلهٔ پورهٔ حبوبات یا سبزی‌های خرد شده تأمین می‌شود و نوع اسم آنها با نام پوره یا سبزی تغییر می‌کند و پتاژ هایی که به وسیله سبزی صاف کرده یا سس سفید به آن غلظت می‌دهند.,Human,Persian,Wikipedia,,,1
تپه غازان‌بیک,تپهٔ غازان‌بیک در روستایی به همین نام در کنار جاده به فاصلهٔ نیم کیلومتری راه شمس‌خان به درگز قرار دارد و در حدود ۷۰۰ متر از سطح دریا ارتفاع دارد. قبرستان شمس‌خان متعلق به اقوامی است که در تپهٔ غازان‌بیک سکونت داشتند و مربوط به دورهٔ پارتی و ساسانی است. وجود دخمه‌های غازان‌بیک، احتمال سکونت قوم ماد در این منطقه را تقویت می‌کند؛ زیرا مادها دخمه‌نشین بوده‌اند.,Human,Persian,Wikipedia,,,1
اثر دانینگ–کروگر,کروگر و دانینگ در چهار آزمون مجزا مهارت شرکت‌کنندگان را در زمینه‌های استدلال منطقی، دستور زبان انگلیسی، و حس شوخ‌طبعی محک زدند و همزمان از ایشان خواستند که نمرهٔ خود را پیش‌بینی کنند. نتیجهٔ آزمون‌ها نشان داد که شرکت‌کنندگانی که کمترین نمره را آورده بودند در ارزیابی خود تا بالای میانگین غلو کرده بودند و مهارت خود را دست بالا گرفته بودند. درعوض شرکت‌کنندگانی که بیشترین نمره را آورده بودند مهارت خود را دست کم گرفته بودند.,Human,Persian,Wikipedia,,,1
سرابتاوه,زبان بومی های این روستا اکثراً لری می باشد. هرچند که با توجه به آمار مهاجر پذیری بالای این روستا از روستاها و شهرستان های مختلف استان، زبان گویش مهاجرین نیز قریب بالاتفاق لری می باشد. هرچند افرادی با زبان های ترکی و فارسی در این روستا وجود دارد ولی به دلیل آشنایی کامل با زبان لری آنها نیز لری صحبت می کنند.,Human,Persian,Wikipedia,,,1
رامشیر,بخشی از این شهر در حوزه شرکت بهره‌برداری نفت و گاز آغاجاری و بخشی دیگر آن در حوزه مسئولیت شرکت بهره‌برداری نفت و گاز مارون است، که این دو شرکت بزرگ نفتی زیرمجموعه شرکت ملی مناطق نفت‌خیز جنوب به‌شمار می‌روند. همچنین این شهر دارای ذخایر نفت و گاز است. رامشیر همچنین دارای شهر مهمی مانند مشراگه می‌باشد که بخشی از ذخایر نفت و گاز این شهرستان را در خود جاداده است.,Human,Persian,Wikipedia,,,1
آیوپاک,آیوپاک و یونسکو سازمان‌هایی هستند که به‌طور متمرکز نشست‌ها و اهداف پروژه‌های ویژه برای این منظور را اداره می‌کنند. در سال ۲۰۱۱ که سال جهانی شیمی نام‌گذاری شده‌ بود، بر طبق نظر آیوپاک، بشر شاهد پیشرفت‌های چشمگیری در زمینهٔ شیمی بوده‌است. شعار نشست‌های این سال نیز «شیمی، زندگی ما، آیندهٔ ما» بود.,Human,Persian,Wikipedia,,,1
تیراندازی در مسجد در کبک,به گفته شاهدان عینی تروریست‌ها چیزی شبیه به کلاه یا کلاه صورت‌پوش به سر داشتند و در ساعت ۷:۳۰ بعد از ظهر اندکی پس از شروع نماز وارد مسجد شدند. آن‌ها بعد از نماز در حدود ۱۹:۵۵ به وقت محلی شروع به تیراندازی کرده و تا زمان اولین تماس با پلیس در محل باقی ماندند. به گفته یکی از شاهدان، مهاجم «لباس سیاه» برتن و «لهجه کبکی» داشت، و هنگام تیراندازی فریاد «الله اکبر» سرداده بود. هنوز پلیس این خبر را تأیید نکرده‌است.,Human,Persian,Wikipedia,,,1
موشک آبی,به‌طور معمول یک پلی اتیلن ترفتالات (PET) گازدار نوشابه بطری به عنوان مخازن تحت فشار عمل می‌کند. راکت‌های چند بطری با پیوستن دو یا چند بطری به هر یک از روش‌های مختلف ایجاد می‌شوند. بطری‌ها را می‌توان از طریق نازل‌های آنها به هم متصل کرد، با جدا کردن آنها و کشیدن بخش‌ها روی یکدیگر، یا اتصال آنها به بازکردن به پایین، ایجاد زنجیره ای برای افزایش حجم. این پیچیدگی را افزایش می‌دهد و افزایش حجم آن باعث افزایش وزن می‌شود - اما با افزایش مدت زمان رانش موشک جبران می‌شود.,Human,Persian,Wikipedia,,,1
نوترون,جیمز چادویک در سال ۱۹۳۲ این ذره را، که رادرفورد در سال ۱۹۲۰ وجود آن را پیش‌بینی کرده بود، کشف کرد. پروتون‌ها ذراتی با بار الکتریکی مثبت هستند و توسط نیروی کولنی به شدت همدیگر را دفع می‌کنند. علت این‌که پروتون‌ها همدیگر را دفع نمی‌کنند، برهم‌کنش آن‌ها با نوترون‌ها توسط نیروی هسته‌ای قوی است. نوترون در حال آزاد ذره‌ای ناپایدار است و عمر متوسط آن ۹۱۸ ثانیه است و به پروتون، الکترون و پادنوترینو واپاشیده می‌شود. به این واپاشی، واپاشی بتا منفی (\beta^{-}) می‌گویند.,Human,Persian,Wikipedia,,,1
منطقه تاریخی ایروینگتون، ایندیاناپلیس,ایروینگتون محل تولد و خانه تنها جنبش هنری تاریخی در مرکز ایندیانا و یک مکان خاص برای نامگذاری گروه ایروینگتون بود. این گروه از هنرمندان در دهه ۱۹۰۰ در ایروینگتون باهم ملاقات، تمرین و نمایش هنری داشتند. امروزه بسیاری از خانه‌ها و استودیوهای هنرمندان این گروه در سراسر جامعه ماندگار شده‌اند.,Human,Persian,Wikipedia,,,1
پنبه نسوز,در حالی که میزان استاندارد پنبهٔ کوهی در هوا، صفر و میزانی که سازمان بهداشت و محیط زیست برای آمریکا و اروپا ارائه داده، پنج‌صد هزارم فیبر بر میلی لیتر است، اندازه‌گیری این الیاف در هوای تهران، میزان آن را سه‌هزارم فیبر بر میلی‌لیتر نشان می‌دهد. این بدان معنا است هوایی که تهرانی‌ها تنفس می‌کنند، ۶۰ برابر اروپا و آمریکا پنبهٔ کوهی دارد. این میزان بالای آلایندگی در حالی است که میزان استاندارد پنبهٔ کوهی در هوای آزاد، صفر است.,Human,Persian,Wikipedia,,,1
کیم سوک جین,در تاریخ ۴ ژوئن ۲۰۱۹، کیم سوک-جین اولین آهنگ مستقل خود «امشب» را به عنوان بخشی از بی‌تی‌اس فستا ۲۰۱۹ منتشر کرد، رویدادی که سالانه به مناسبت سالگرد دبیو بی‌تی‌اس برگزار می‌شود. آهنگ توسط کیم سوک-جین در کنار تهیه‌کنندگان رکورد بیگ هیت ساخته شد. شعر نوشته شده توسط لیدر گروه بی‌تی‌اس کیم نامجون از رابطه کیم سوک-جین با حیوانات خانگی اش الهام گرفته شده‌است. این قطعه بخاطر فضای آرام ترانه با استقبال مثبت روبرو شد.,Human,Persian,Wikipedia,,,1
تهران,تهران پیشینه‌ای طولانی دارد و باستان‌شناسان بر این باورند که زندگی در این منطقه به دوران نوسنگی برمی‌گردد. در سال ۱۳۹۳، اسکلت یک انسان در منطقهٔ مولوی تهران، متعلق به حدود ۷٬۰۰۰ سال پیش پیدا شد؛ در سال ۱۳۹۴ نیز یک اسکلت دیگر به همراه ابزارهای سنگی در نزدیکی همان محل یافت شد.,Human,Persian,Wikipedia,,,1
طبقه مکانیکی,برخی از آسمان خراش‌ها هستهٔ ساختمانی باریکی دارند که برای جلوگیری از فروپاشی نیاز به پایاسازی دارند. معمولاً این کار با اتصال هسته به ستون‌های ویژهٔ خارجی با استفاده از خر پاهای پایه در فواصل منظم انجام می‌گیرد. شکل مثلثی پایه‌ها برای زندگی و اقامت مناسب نیستند، از همین رو معمولاً طبقه‌های مکانیکی را، در گروه‌های دوتایی در آنجا قرار می‌دهند. عناصر تثبیت‌کننده اضافی چون میراگر نیز بخاطر فضا، و سرویس دهی به آن‌ها به طبقهٔ مکانیکی نیاز دارند.,Human,Persian,Wikipedia,,,1
یادبود آتش‌سوزی بزرگ لندن,در نزدیکی بالای ستون یک سکوی چشم‌انداز تعبیه شده‌است که با یک پلکان پیچ در پیچ و باریک ۳۱۱ پله ای در دسترس قرار می‌گیرد. از اواسط قرن نوزدهم به این سکو حفاظ‌های توری اضافه شده‌است تا از پریدن افراد از سکو جلوگیری کند. این اقدام پس از آن صورت گرفت که میان سال‌های ۱۷۸۸ و ۱۸۴۲ شش نفر در آنجا خودکشی کردند.,Human,Persian,Wikipedia,,,1
سکزناب,یکی از داستان‌هایی که همواره زبانزد عام و خاص روستای سکیزناب می‌باشد ماجرای اختلافی است که بین این روستا و شهر کنونی خرمدشت پیش آمد، در این اختلاف که بر سر منابع آب رخ داد، از شهر خرمدشت اهالی آن به سمت این روستا برای غارت و نابودی آن حمله آوردند که در این هنگام کل این روستا بسیج شده و به مقابله با آنها برخواستند و جلوی پیش روی آنهارو گرفتند و خرمدشتی‌ها با وجود جمعیت چندین برابری کاری از پیش نبردند و با خفت برگشتند، در این میان از فداکاری‌های «براتعلی بکشلو» سخن‌ها بسیار است.,Human,Persian,Wikipedia,,,1
دسارای میسور,"دسارای میسور، یک جشنوارهٔ پادشاهی است که در آن پیروزی نیکی بر پلشتی را جشن می‌گیرند. هندوان به این باورند که رام، خدای شر (راوان) را شکست داده‌است تا همسر خود ""سیتا"" را نجات دهد. در سال ۲۰۱۰، چهارصدمین سالگرد دسارای میسور برگزار شد. این فستیوال نخستین بار در سدهٔ پانزده میلادی و در هنگامهٔ شاه ویجایانگار آغاز شده‌است.",Human,Persian,Wikipedia,,,1
صندوق ذخیره فرهنگیان,در اواخر سال ١٣٧٣ اندیشه ارتقاء معیشتی و رفاه فرهنگیان به عنوان یک موضوع جدی و یکی از دغدغه های اصلی مسئولان فرهنگی کشور مطرح شد و مسئولان وقت وزارت آموزش و پرورش را بر آن داشت تا با ارائه طرح افزایش قدرت مالی دوران بازنشستگی، در راستای تحقق این هدف مهم تلاش نمایند.,Human,Persian,Wikipedia,,,1
جینا فاین,او در طی مقاطعی فعالیتش در فیلمهای پورنو را متوقف کرده‌است مثل وقتی که باردار شد وپسرش به دنیا آمد یا زمانی که به دین یهود درآمد. او در سال ۲۰۰۳ پس از بازی در فیلم در اعماق سانست توماس از دنیای فیلمهای پورنوگرافی خداحافظی کرد و بازنشسته شد. او در سال ۱۹۹۸ در تالار مشاهیر فیلمهای مخصوص بزرگسالان پذیرفته شد. او همچنین در تالار مشاهیر فیلمها و بازیگران زن پذیرفته شده‌است.,Human,Persian,Wikipedia,,,1
فهرست نهادهای انقلابی جمهوری اسلامی ایران,نهادهای ذکر شده، بعد از پیروزی انقلاب اسلامی ایجاد شد و در زمینه فعالیت خود بسیار کارامد ظاهر شدند، اما به جهت غلبه فضای علمی رشته مدیریت مبنی به مطلوب تر بودن بوراکراسی اداری تحت عناوین ظاهراً زیبای نظم و…، به مرور این نهادها استحاله یا نابود شدند و تعداد معدودی از آنها باقی ماند. بازخوانی تجربه اداره و پیش برد کار در این نهادها می‌تواند به دانش بومی مدیریت در ایران بسیار کمک کند.,Human,Persian,Wikipedia,,,1
