title,text,write_by,domain,language,method,LLM_model,label
"Rochester, Pennsylvania","The median income for a household in the borough was $30,970, and the median income for a family was $39,805. Males had a median income of $28,906 versus $21,576 for females. The per capita income for the borough was $15,359. About 7.2% of families and 12.2% of the population were below the poverty line, including 14.4% of those under age 18 and 11.1% of those age 65 or over.",Human,Wikipedia,English,,,1
Bernard Katz,"Katz was born in Leipzig, Germany, to a Jewish family originally from Russia, the son of Eugenie (Rabinowitz) and Max Katz, a fur merchant. He was educated at the Albert Gymnasium in that city from 1921 to 1929 and went on to study medicine at the University of Leipzig. He graduated in 1934 and fled to Britain in February 1935, because the rise of Hitler made for a dangerous environment for Jews.",Human,Wikipedia,English,,,1
Hedley Verity,"Shortly before the outbreak of the war, Kathleen Verity began to suffer from poor health, and the family planned a trip to South Africa in the English winter of 1939 to aid her recovery and so Verity could take up one of several offers of a coaching job. In the last months before Hedley Verity went overseas during the war, Kathleen joined him in Omagh and later in London just before he went away.",Human,Wikipedia,English,,,1
Shibboleth,"In October 1937, the Spanish word for parsley, ""perejil"", was used as a shibboleth to identify Haitian immigrants living along the border in the Dominican Republic. The president of the Dominican Republic, Rafael Trujillo, ordered the execution of these people. It is alleged that between 20,000 and 30,000 individuals were murdered within a few days in the Parsley Massacre, although more recent scholarship and the lack of evidence such as mass graves puts the actual total closer to 1,000.",Human,Wikipedia,English,,,1
Herne the Hunter,"In English folklore, Herne the Hunter is a ghost associated with Windsor Forest and Great Park in the English county of Berkshire. He is said to naturally have antlers upon his head, ride a horse, torment cattle, and rattle chains. The earliest mention of Herne comes from William Shakespeare's 1597 play ""The Merry Wives of Windsor"", and it is impossible to know how accurately or to what degree Shakespeare may have incorporated a real local legend into his work, though there have been several later attempts to connect Herne to historical figures, pagan deities, or ancient archetypes.",Human,Wikipedia,English,,,1
Protected area,"O Parks, Wildlife, and Recreation is a Private Protected Area, also known as a 'Private Reserve' predominantly managed for biodiversity conservation, protected without formal government recognition and is owned and stewarded by the O corporation International. O parks plays a particularly important role in conserving critical biodiversity in a section of the Mesoamerican Biological Corridor known as the Paso del Istmo, located along the 12-mile-wide isthmus between Lake Nicaragua and the Pacific Ocean.",Human,Wikipedia,English,,,1
Varberg,"Varberg and all of Halland are well known for their ""typical west coast"" sandy beaches. In Varberg the coast changes from wide sandy beaches to rocky terrain that continues north into the Bohuslän archipelago and as far as the North Cape. Varberg is a charming and popular summer resort and many people from inland cities such as Borås are either moving to Varberg or holidaying there.",Human,Wikipedia,English,,,1
Garage sale,"Advertising for the event of a garage sale is typically done by posting a sign, usually made from cardboard or plastic, in a public location. Signs are posted with the intent that people passing by will take note of the event, time and location of the garage sale. In many cases, signs may feature an arrow or some other means of expressing the direction of the event.",Human,Wikipedia,English,,,1
Zeami Motokiyo,"Zeami's treatises were not widely available after his death, only the upper-class warriors were able to gain access to them. In 1908, several of the treatises were discovered at a used-book store in Japan. They gained wider circulation after this discovery but a complete set was not published until 1940. Zeami's plays have been continually performed in Japan since they were first written.",Human,Wikipedia,English,,,1
Eskimo,"Under U.S. and Alaskan law (as well as the linguistic and cultural traditions of Alaska), ""Alaska Native"" refers to all indigenous peoples of Alaska. This includes not only the Iñupiat and the Yupik, but also groups such as the Aleut, who share a recent ancestor, as well as the largely unrelated indigenous peoples of the Pacific Northwest Coast and the Alaskan Athabaskans. As a result, the term Eskimo is still in use in Alaska. Alternative terms, such as ""Inuit-Yupik"", have been proposed, but none has gained widespread acceptance.",Human,Wikipedia,English,,,1
Culture of Argentina,"Impressionism did not make itself evident among Argentine artists until after 1900, however, and never acquired the kind of following it did in Europe, though it did inspire influential Argentine post-impressionists such as Martín Malharro, Ramón Silva, Cleto Ciocchini, Fernando Fader, Pío Collivadino, Cesáreo Bernaldo de Quirós, Realism, and aestheticism continued to set the agenda in Argentine painting and sculpture, noteworthy during this era for the sudden fame of sculptor Lola Mora, a student of Auguste Rodin's.",Human,Wikipedia,English,,,1
St John Philby,"In 1936 SoCal and Texaco pooled their assets together into what later became ARAMCO (Arabian–American Oil Company). The United States Department of State describes ARAMCO as the richest commercial prize in the history of the planet. Philby represented Saudi interests. In 1937 when the Spanish Civil War broke out, Philby arranged for his son, Kim Philby, to become a war correspondent for ""The Times"".",Human,Wikipedia,English,,,1
John Robert Seeley,"Seeley's first published book was ""Ecce Homo: A Survey in the Life and Work of Jesus Christ"", which published anonymously in 1865. It was controversial because it focussed almost entirely on Jesus's moral character, and his historical actions, as a founder and king of a theocracy, and excluded discussion of the theological interpretations of his life. The work attempts to demonstrate the consequences that Christ's theocracy, and its Church and society, had upon the standard and active practice of morality of men.",Human,Wikipedia,English,,,1
Ted Danson,"Danson has also been featured in numerous films. His most notable film appearances were in ""Three Men and a Baby"" with Tom Selleck and Steve Guttenberg, its sequel ""Three Men and a Little Lady"" and ""Cousins"" with Isabella Rossellini. He also appeared in ""The Onion Field"" (his first film, as the bagpipe playing Officer Ian Campbell), ""Creepshow"", ""Body Heat"", ""Little Treasure"", ""Just Between Friends"", ""A Fine Mess"", ""Dad"", ""Made in America"", ""Getting Even with Dad"" and ""Saving Private Ryan"".",Human,Wikipedia,English,,,1
Quokka,"Quokkas are found on some smaller islands off the coast of Western Australia, particularly Rottnest Island, just off Perth, and also Bald Island near Albany, and in isolated scattered populations in forest and coastal heath between Perth and Albany. A small colony exists at the eastern limit of their range in a protected area of Two Peoples Bay Nature Reserve, where they co-exist with the critically endangered Gilbert's potoroo.",Human,Wikipedia,English,,,1
"Fallbrook, California","The age distribution indicated 8,045 people (26.3%) under the age of 18, 3,768 people (12.3%) aged 18 to 24, 7,022 people (23.0%) aged 25 to 44, 7,457 people (24.4%) aged 45 to 64, and 4,242 people (13.9%) who were 65 years of age or older. The median age was 34.7 years. For every 100 females, there were 99.5 males. For every 100 females age 18 and over, there were 98.3 males.",Human,Wikipedia,English,,,1
Lenzburg,"In Lenzburg about 66.7% of the population (between age 25-64) have completed either non-mandatory upper secondary education or additional higher education (either university or a ""Fachhochschule""). Of the school age population (), there are 491 students attending primary school, there are 187 students attending secondary school, there are 353 students attending tertiary or university level schooling, and there are 12 students who are seeking a job after school in the municipality.",Human,Wikipedia,English,,,1
Tadao Ando,"Besides speaking of the spirit of architecture, Ando also emphasises the association between nature and architecture. He intends for people to easily experience the spirit and beauty of nature through architecture. He believes architecture is responsible for performing the attitude of the site and makes it visible. This not only represents his theory of the role of architecture in society but also shows why he spends so much time studying architecture from physical experience.",Human,Wikipedia,English,,,1
Tom Coburn,"Coburn was born in Casper, Wyoming, the son of Anita Joy (née Allen) and Orin Wesley Coburn. Coburn's father was an optician and founder of Coburn Optical Industries, and a named donor to O. W. Coburn School of Law at Oral Roberts University, dedicated in 1979 and 7 years later transferring all assets including its ABA Accredited Law library including 190,000 volumes, as well as 5 professors and 23 students, to the founding of Regent University School of Law, which 3 years later became ABA Accredited in its own standing.",Human,Wikipedia,English,,,1
Richard I of England,"The following year, Richard attempted to take the throne of England for himself by joining Philip's expedition against his father. On 4 July 1189, the forces of Richard and Philip defeated Henry's army at . Henry, with John's consent, agreed to name Richard his heir apparent. Two days later Henry II died in , and Richard the Lionheart succeeded him as King of England, Duke of Normandy, and Count of Anjou. Roger of Howden claimed that Henry's corpse bled from the nose in Richard's presence, which was assumed to be a sign that Richard had caused his death.",Human,Wikipedia,English,,,1
Zafirlukast,"Zafirlukast is metabolized through the hepatic enzyme CYP2C9. SNPs that decrease the function of CYP2C9 (such as CYP2C9*3 and CYP2C9*13) may decrease the hepatic clearance of zafirlukast, leading to increased exposure of zafirlukast. Notably, the CYP2C9*3 polymorphism is more commonly encountered in people of south/central Asian ancestry (10.165%) compared to people of Caucasian (7.083%), African American (1.170%), African (1.033%), middle eastern (9.312%), and east Asian (3.365%) ancestry.",Human,Wikipedia,English,,,1
Wally Schirra,"In January 1979, Schirra founded Schirra Enterprises, and worked as a consultant until 1980. He worked for the Belgian Consulate for Colorado and New Mexico, from 1971 to 1984, and was a board member of several corporations including Electromedics, Finalco, Kimberly-Clark, Net Air International, Rocky Mountain Airlines, and Johns-Manville Corporation. Schirra was president of the energy development company Prometheus from 1980 to 1981. In 1984, he was among the surviving Mercury astronauts who established the Mercury Seven Foundation, now known as the Astronaut Scholarship Foundation, to award college scholarships to science and engineering students.",Human,Wikipedia,English,,,1
Adult education,"Understanding what motivates adult learners and what their barriers are, can assist in enrolling more adult learners. When adult learners clearly know the benefits of their continuing education, such as getting promotions or better job performance, they are more likely to be motivated to attend. When teachers are aware of the student's characteristics, they can develop lessons that address both the strengths and the needs of each student. Adults that are motivated have confidence and positive self-esteem are more likely to develop into lifelong learners.",Human,Wikipedia,English,,,1
Book burning,"In some cases, the destroyed works are irreplaceable and their burning constitutes a severe loss to cultural heritage. Examples include the burning of books and burying of scholars under China's Qin Dynasty (213–210 BCE), the burning of the Library of Alexandria (c. 49), the obliteration of the Library of Baghdad (1258), the destruction of Aztec codices by Itzcoatl (1430s), and the burning of Maya codices on the order of bishop Diego de Landa (1562).",Human,Wikipedia,English,,,1
The Newlywed Game,"Gary Kroeger hosted the first season of the revival of ""The Newlywed Game"" in 1996, which was conducted under a much different format than the previous series. After a year of struggling ratings, Eubanks returned to host and the format was reinstated to the classic ""Newlywed Game"" format. He has also hosted several special episodes of the current ""Newlywed Game,"" which has made Eubanks the only host to preside over an episode of the same series in six different decades.",Human,Wikipedia,English,,,1
Back walkover,"A back walkover is an acrobatic maneuver in which a person transitions from a standing position to a back bridge and then back to a standing position again, undergoing a complete revolution of the body in the process. Back walkovers are commonly performed in a variety of athletic activities, including acro dance, cheerleading, and rhythmic gymnastics. In artistic gymnastics, back walkovers are performed in floor exercises and on the balance beam.",Human,Wikipedia,English,,,1
Davidson's,"Davidson's is a Roanoke, Virginia-based chain of menswear stores. The company was founded in 1910. Its downtown location is at 412 S. Jefferson St., in a former S&W Cafeteria, that it has occupied since 1964. In 2008, the location underwent a $2 million renovation. Other locations are at the Grand Pavilion in Roanoke County across from the Tanglewood Mall, and Westlake Plaza, at Smith Mountain Lake, Hardy, Virginia.",Human,Wikipedia,English,,,1
Danish language,"In the 18th century, Danish philology was advanced by Rasmus Rask, who pioneered the disciplines of comparative and historical linguistics, and wrote the first English-language grammar of Danish. Literary Danish continued to develop with the works of Ludvig Holberg, whose plays and historical and scientific works laid the foundation for the Danish literary canon. With the Danish colonization of Greenland by Hans Egede, Danish became the administrative and religious language there, while Iceland and the Faroe Islands had the status of Danish colonies with Danish as an official language until the mid-20th century.",Human,Wikipedia,English,,,1
Jock Stein,"He married Jeanie McAuley in 1946 and they were together until his death 39 years later. They had a son George and daughter Ray. Ray died of cancer on 9 September 2006 aged 59, and was outlived by her mother, who died on 2 August 2007 at the age of 80. George is now living in Switzerland, where he was already living by the time of his father's death.",Human,Wikipedia,English,,,1
Trams in Melbourne,"To accommodate the differing voltages of the 600-volt tram and 1500-volt train systems each of these level crossings is fitted with an overhead square, which can isolate the section of overhead wiring above the crossing and apply the appropriate voltage. When the signal box adjacent to the crossing interlocks the gates for trains to pass through, 1500 volts is applied, while when the gates are up 600 volts is applied.",Human,Wikipedia,English,,,1
Ammonius Grammaticus,"Ammonius was formerly identified as the author of a treatise titled ""Peri homoíōn kai diaphórōn léxeōn"" (περὶ ὁμοίων καὶ διαφόρων λέξεων, ""On the Differences of Synonymous Expressions""). But it seems more probable that the real author was Herennius Philo of Byblus, who was born during the reign of Nero and lived till the reign of Hadrian, and that the treatise in its present form is a revision prepared by a later Byzantine editor, whose name may have been Ammonius.",Human,Wikipedia,English,,,1
Bank of England,"The Court of Directors is a unitary board that is responsible for setting the organisation's strategy and budget and taking key decisions on resourcing and appointments. It consists of five executive members from the Bank plus up to 9 non-executive members, all of whom are appointed by the Crown. The Chancellor selects the Chairman of the Court from among one of the non-executive members. The Court is required to meet at least 7 times a year.",Human,Wikipedia,English,,,1
Duncan II of Scotland,"Skene considered that two foreign rulers played their own part in the conflict. Magnus III of Norway and his fleet were campaigning at the Irish Sea, attempting to establish his authority over the Kingdom of the Isles. The lack of conflict between Donald III and Magnus III might point to an alliance between them—Magnus offering recognition of Donald's rights to the throne, while Donald would withdraw all Scottish claims to the area. Duncan himself was obviously supported by William II of England, who lent him ""a numerous army of English and Normans"".",Human,Wikipedia,English,,,1
"Barton, Maryland","There were 195 households of which 28.7% had children under the age of 18 living with them, 50.8% were married couples living together, 11.8% had a female householder with no husband present, 5.1% had a male householder with no wife present, and 32.3% were non-families. 27.7% of all households were made up of individuals and 10.8% had someone living alone who was 65 years of age or older. The average household size was 2.34 and the average family size was 2.83.",Human,Wikipedia,English,,,1
Discreet Music,"Discreet Music (1975) is the fourth studio album by the British musician Brian Eno. While his earlier work with Robert Fripp on ""(No Pussyfooting)"" and several selections from ""Another Green World"" feature similar ideas, ""Discreet Music"" marked a clear step toward the ambient aesthetic Eno would later codify with 1978's """". It is also Eno's first album to be released under his full name ""Brian Eno"" as opposed to his previous rock albums released simply under the name ""Eno"".",Human,Wikipedia,English,,,1
Christopher II of Denmark,"Being the brother of King Eric VI who served as king of Denmark from 1286 til 1319, Christopher was a possible heir to the throne. As a young man with the title of Duke of Estonia, he supported the politics of his brother. Among other things he arrested Archbishop Jens Grand in 1294. But later on he joined the opposition and went into exile at the death of Eric in 1319.",Human,Wikipedia,English,,,1
William Wentworth,"In 1796 D'Arcy and Catherine Wentworth moved from Norfolk Island to Sydney, with the young William. The family lived at Parramatta, where his father became a prosperous landowner. Catherine died at Parramatta in 1800. In 1803 William along with his brother, was sent to England, where he was educated at a school in London. In about 1807, D'Arcy Wentworth sold at the Brush Farm (near Eastwood) to Gregory Blaxland for £1,500. William returned to Sydney in 1810, where he was appointed acting Provost Marshal by Governor Lachlan Macquarie, and given a land grant of on the Nepean River.",Human,Wikipedia,English,,,1
Alfred Jarry,"The play brought fame to the 23-year-old Jarry, and he immersed himself in the fiction he had created. Gémier had modeled his portrayal of Ubu on Jarry's own staccato, nasal vocal delivery, which emphasized each syllable (even the silent ones). From then on, Jarry would always speak in this style. He adopted Ubu's ridiculous and pedantic figures of speech; for example, he referred to himself using the royal ""we"", and called the wind ""that which blows"" and the bicycle he rode everywhere ""that which rolls.""",Human,Wikipedia,English,,,1
Ontario,"Mineral exploitation accelerated in the late 19th century, leading to the rise of important mining centres in the northeast, such as Sudbury, Cobalt and Timmins. The province harnessed its water power to generate hydro-electric power and created the state-controlled Hydro-Electric Power Commission of Ontario, later Ontario Hydro. The availability of cheap electric power further facilitated the development of industry. The Ford Motor Company of Canada was established in 1904. General Motors Canada was formed in 1918. The motor vehicle industry became the most lucrative industry for the Ontario economy during the 20th century.",Human,Wikipedia,English,,,1
"Lake Cavanaugh, Washington","There were 58 households out of which 10.3% had children under the age of 18 living with them, 70.7% were married couples living together, and 27.6% were non-families. 25.9% of all households were made up of individuals and 3.4% had someone living alone who was 65 years of age or older. The average household size was 2.10 and the average family size was 2.43.",Human,Wikipedia,English,,,1
Pale Rider,"""Pale Rider"" was released in the United States in June, 1985, and became the highest grossing western of the 1980s. It was the first mainstream Hollywood western to be produced after the massive financial failure of ""Heaven's Gate"". Pale Rider received critical acclaim, and currently holds a 92% score on Rotten Tomatoes. Roger Ebert praised the film, giving it four out of four stars. Further he stated, ""Pale Rider"" is, over all, a considerable achievement, a classic Western of style and excitement.""",Human,Wikipedia,English,,,1
Hudson Institute,"Kahn did not want Hudson to restrict itself to defense-related research, and along with Singer recruited a full-time professional staff with widely different academic backgrounds. Hudson Institute regularly involved a broad range of outside notables in their analytic projects and policy deliberations. These included French philosopher Raymond Aron, African-American novelist Ralph Ellison, political scientist Henry Kissinger, and social scientist Daniel Bell. Hudson's focus expanded to include geopolitics, economics, demography, anthropology, science and technology, education, and urban planning.",Human,Wikipedia,English,,,1
Chorath,"It is usually identified with Wadi al-Yabis, a stream in western Jordan, which flows into the Jordan River at a spot opposite of Beit She'an and slightly south of it. Travellers have described it as one of the wildest ravines of the Fertile Crescent, and peculiarly fitted to afford a secure asylum to the persecuted. During the summer, the stream is very dry. Olive trees grow on its banks, and it is home to an array of wildlife including gazelle, hyrax, and egret.",Human,Wikipedia,English,,,1
On the Origin of Species,"The naturalism of natural selection conflicted with presumptions of purpose in nature and while this could be reconciled by theistic evolution, other mechanisms implying more progress or purpose were more acceptable. Herbert Spencer had already incorporated Lamarckism into his popular philosophy of progressive free market human society. He popularised the terms ""evolution"" and ""survival of the fittest"", and many thought Spencer was central to evolutionary thinking.",Human,Wikipedia,English,,,1
History of Germany (1945–90),"In order to deal with the problem of the economic slowdown, a new coalition was formed. Kiesinger's 1966–69 grand coalition was between West Germany's two largest parties, the CDU/CSU and the Social Democratic Party (SPD). This was important for the introduction of new emergency acts—the grand coalition gave the ruling parties the two-thirds majority of votes required for their ratification. These controversial acts allowed basic constitutional rights such as freedom of movement to be limited in case of a state of emergency.",Human,Wikipedia,English,,,1
Adaptive Transform Acoustic Coding,"Sony claims the major advantage of ATRAC3 is its coding efficiency, which was tuned for portable DSP which provides less computing power and battery life. However, as ATRAC is a hybrid subband-MDCT codec that is algorithmically very similar to MP3, any advantage is probably exaggerated. Furthermore, compared to newer formats such as Windows Media Audio which use a simple MDCT rather than a hybrid, ATRAC3 must perform an additional and computationally expensive inverse-QMF, although the hybrid system does significantly reduce memory usage, which was likely a factor given the limited memory available when ATRAC was originally developed.",Human,Wikipedia,English,,,1
Red-bellied woodpecker,"Researchers have documented that red-bellied woodpeckers have the tendency to nest in clear areas with only few trees. Studies have indicated that close canopy areas does not impact the bird's nesting behavior; however, further studies are needed and are in progress. Red-bellied woodpeckers are territorial during the nesting season and they breed once per year. A pair-breeding woodpecker begins nesting in April or May holding a year-round territories and showing high site fidelity.",Human,Wikipedia,English,,,1
"Mosquero, New Mexico","There were 60 households out of which 16.7% had children under the age of 18 living with them, 45.0% were married couples living together, 8.3% had a female householder with no husband present, and 45.0% were non-families. 41.7% of all households were made up of individuals and 23.3% had someone living alone who was 65 years of age or older. The average household size was 2.00 and the average family size was 2.76.",Human,Wikipedia,English,,,1
Vasbert Drakes,"He played in the 2003 ICC World Cup and finished his career with 33 Test wickets and 51 ODI wickets. With the bat, he once made 67 his only half century in international cricket. His most important Test innings, however, was arguably his unbeaten 27 which helped the West Indies cricket team to chase down a world-record target of 418, set by Australia cricket team in Antigua.",Human,Wikipedia,English,,,1
George Wyndham,"Wyndham married in 1887 Sibell Mary, Countess Grosvenor, daughter of Richard Lumley, 9th Earl of Scarbrough, and widow (since 1884) of Victor Grosvenor, Earl Grosvenor, son of the 1st Duke of Westminster. She was Wyndham's senior by eight years, and her son succeeded as 2nd Duke of Westminster in 1899. Towards the end of his life the couple settled at Clouds House in Wiltshire, designed for his father Percy Wyndham by the Arts and Crafts movement architect, Philip Webb (1886).  In 1911 he succeeded his father and had the management of a small landed estate on his hands.",Human,Wikipedia,English,,,1
Joseon,"During the rule of Sejong, Korea saw advances in natural science, agriculture, literature, traditional Chinese medicine, and engineering. Because of such success, Sejong was given the title ""Sejong the Great"". The most remembered contribution of King Sejong is the creation of Hangul, the Korean alphabet, in 1443; everyday use of Hanja in writing eventually was surpassed by Hangul in the later half of the 20th century.",Human,Wikipedia,English,,,1
Small Faces,"On 4 September 2007, a Small Faces and Don Arden commemorative plaque, issued by the London Borough of Westminster, was unveiled in their memory in Carnaby Street. An emotional Kenney Jones attended the ceremony and said in a BBC television interview, ""To honour the Small Faces after all these years is a terrific achievement. I only wish that Steve Marriott, Ronnie Lane and the late Don Arden were here to enjoy this moment with me"".",Human,Wikipedia,English,,,1
Imperial Chemical Industries,"The subsidiary ICI Australia Ltd established the Dry Creek Saltfields at Dry Creek north of Adelaide, South Australia, in 1940, with an associated soda ash plant at nearby Osborne. In 1989, these operations were sold to Penrice Soda Products. An ICI plant was built at Botany Bay in New South Wales in the 1940s and was sold to Orica in 1997. The plant once manufactured paints, plastics and industrial chemicals such as solvents. It was responsible for the Botany Bay Groundwater Plume contamination of a local aquifer.",Human,Wikipedia,English,,,1
IEEE 802.11,"802.11a, published in 1999, uses the same data link layer protocol and frame format as the original standard, but an OFDM based air interface (physical layer). It operates in the 5 GHz band with a maximum net data rate of 54 Mbit/s, plus error correction code, which yields realistic net achievable throughput in the mid-20 Mbit/s. It has seen widespread worldwide implementation, particularly within the corporate workspace.",Human,Wikipedia,English,,,1
"Moorland, Kentucky","As of the census of 2000, there were 464 people, 206 households, and 127 families residing in the city. The population density was 4,830.4 people per square mile (1,791.5/km²). There were 213 housing units at an average density of 2,217.4 per square mile (822.4/km²). The racial makeup of the city was 91.81% White, 4.74% African American, 0.43% Asian, 0.22% from other races, and 2.80% from two or more races. Hispanic or Latino of any race were 0.65% of the population.",Human,Wikipedia,English,,,1
Dara Ó Briain,"In early 2006, Ó Briain conducted his third tour of the United Kingdom and Ireland. This included shows at the Theatre Royal, in London as well as nine nights in Dublin at Vicar Street. His second night in the Theatre Royal, Drury Lane, in London was recorded for his first live DVD. His fourth multinational tour followed in late 2007, which as he says in his routine has ""no title"" but was almost entitled ""You Had to Be There"".",Human,Wikipedia,English,,,1
Ansbach,"Developed in the 8th century as a Benedictine monastery, it became the seat of the Hohenzollern family in 1331. In 1460, the Margraves of Brandenburg-Ansbach lived here. The city has a castle known as Margrafen–Schloss, built between 1704–1738. It was not badly damaged during the World Wars and hence retains its original historical baroque sheen. Ansbach is now home to a US military base and to the Ansbach University of Applied Sciences.",Human,Wikipedia,English,,,1
"Monroe Township, Middlesex County, New Jersey","In January 2016, the Township Council appointed Blaise Dipierro to fill the Second Ward seat expiring in December 2017 that had been held by Gerald W. Tamburro until he stepped down to take office as mayor; Dipierro will serve on an interim basis until the November 2016 general election, when voters will choose a candidate to serve the balance of the term of office.",Human,Wikipedia,English,,,1
AMC Gremlin,"The base two-seater model was discontinued, having sold 3,017 units in 18 months. Gremlins also switched from non-synchronized 1st gear manual transmissions to full synchromesh, and the Borg-Warner-sourced automatic transmission was replaced by the Chrysler-designed TorqueFlite. Other more minor technical upgrades improved the car's reliability and durability. The Gremlin X package continued to be popular, while optional features now included an AM/FM radio, fabric sunroof, tilt steering wheel, inside hood release, trailer towing package for up to with a Class 1 hitch, as well as manual or power assisted front disk brakes.",Human,Wikipedia,English,,,1
"Chalkyitsik, Alaska","There were 35 households out of which 25.7% had children under the age of 18 living with them, 28.6% were married couples living together, 2.9% had a female householder with no husband present, and 51.4% were non-families. 37.1% of all households were made up of individuals and 14.3% had someone living alone who was 65 years of age or older. The average household size was 2.37 and the average family size was 3.29.",Human,Wikipedia,English,,,1
Saint Leo University,"For five consecutive years, Saint Leo University’s online MBA Sport Business program was recognized as one of the top online sports management programs in the world by the prestigious industry publication SportBusiness International. Saint Leo's commitment to community service recently garnered national honors as the university was named to the President’s Higher Education Community Service Honor Roll for 2015 for measurable acts of community service by students, faculty, and staff.",Human,Wikipedia,English,,,1
Cuthbert,"According to Bede's life of the saint, when Cuthbert's sarcophagus was opened eleven years after his death, his body was found to have been perfectly preserved or incorrupt. This apparent miracle led to the steady growth of Cuthbert's posthumous cultus, to the point where he became the most popular saint of Northern England. Numerous miracles were attributed to his intercession and to intercessory prayer near his remains.",Human,Wikipedia,English,,,1
"Morehouse, New York","As of the census of 2000, there were 151 people, 65 households, and 46 families residing in the town. The population density was 0.8 people per square mile (0.3/km²). There were 293 housing units at an average density of 1.5 per square mile (0.6/km²). The racial makeup of the town was 97.35% White, 1.32% Native American, 1.32% from other races. Hispanic or Latino of any race were 1.32% of the population.",Human,Wikipedia,English,,,1
Anti-nuclear antibody,"Anti-PM-Scl antibodies are found in up to 50% of polymyositis/systemic sclerosis (PM/SSc) overlap syndrome. Around 80% of individuals with antibodies present in their blood serum will have the disorder. The presence of the antibodies is linked to limited cutaneous involvement of PM/SSc overlap syndrome. The antigenic targets of the antibodies are components of the RNA-processing exosome complex in the nucleolus. There are ten proteins in this complex and antibodies to eight of them are found at varying frequencies; PM/Scl-100 (70–80%), PM/Scl-75 (46–80%), hRrp4 (50%), hRrp42 (21%), hRrp46 (18%), hCs14 (14%), hRrp41 (10%) and hRrp40 (7%).",Human,Wikipedia,English,,,1
