title,text,write_by,language,domain,method,LLM_model,label
پول‌شویی, پول‌مبرگی از نام‌های دیگر برای پول نقد است که در ایران رایج است. این اصطلاح به صورت ضربی و عامیانه استفاده می‌شود. پول‌مبرگی به شکل‌های مختلف مانند اسکناس، ورقه یا تکه کاغذ چاپ شده وجود دارد. پول‌مبرگی به صورت اسکناس‌های 10 هزار تومانی، 5 هزار تومانی، 2 هزار تومانی و 1 هزار تومانی وجود دارد. اسکناس‌های 10 هزار تومانی و 5 هزار تومانی بیشتر در ایران یافت نمی‌شوند. اسکناس‌های 2 هزار تومانی و 1 هزار تومانی نیز به صورت اسکن,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
شهرستان رفسنجان, شهرستان رفسنجان در استان کرمان واقع شده است. این شهرستان از شمال با شهرستان بجنورد و از جنوب با شهرستان سبزوار همسایه است. مرکز شهرستان رفسنجان شهر رفسنجان است. جمعیت شهرستان رفسنجان در سال 1395 برابر با 207 هزار نفر بوده است. مساحت شهرستان رفسنجان 4867 کیلومتر مربع است. شهرستان رفسنجان دارای 11 بخش و 119 روستا است. ,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
میکروب, میکروب ها موجوداتی میکروسکوپی هستند که در محیط های مختلف زندگی می کنند و نقش مهمی در چرخه حیات دارند. آنها از مواد آلی ساده تشکیل شده اند و از طریق تقسیم سلولی تکثیر می شوند. آنها به دلیل اندازه کوچکشان اغلب در معرض دید نیستند اما با استفاده از تکنیک های تصویربرداری پیشرفته مانند میکروسکوپ الکترونی یا پرتونگاری با اشعه ایکس دیده می شوند. میکروب ها به طور گسترده ای در محیط های طبیعی مانند خاک، آب و هوا و حیوانات یافت می شوند. آنها همچنین در محیط های صنعتی مانند کارخانه های مواد غذایی، داروسازی و صنایع شیمیایی وجود دارند. میکروب ها به دلیل توانایی خود برای تولید مواد شیمیایی و متابولیت ها نقش مهمی در فرآیندهای بیولوژیکی ایفا,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
پیامبر دروغین, محمد (ص) پیامبر اسلام و بنیانگذار دین اسلام است. او در سال 570 میلادی در شهر جده در منطقه خاورمیانه بدنیا آمد. محمد از نظر اجتماعی و اخلاقی بی نظیر بود. او به خاطر اعتقاداتش به خدا و نبوتش مورد آزار و اذیت قرار گرفت. محمد در سن 63 سالگی به دستور خداوند به رسالت مبعوث شد. او به مردم فرمان داد که ایمان آورند و به خدا یگانگی قائل شوند. محمد در طول زندگی خود 124000 نفر را به اسلام دعوت کرد. محمد در سال 638 میلادی در سن 63 سالگی درگذشت. محمد در سال 638 م. در,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
قانون مهاجرت ۱۹۲۴,"1924 قانون مهاجرت ایالات متحده که به عنوان ""قانون ملیت"" نیز شناخته می‌شود، مقرراتی را برای مهاجران و شهروندان آمریکایی وضع کرد. این قانون در سال 1924 به تصویب رسید و به طور گسترده‌ای از آن زمان تا امروز مورد استفاده قرار گرفته است. ",Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
سارا جین آندروود, Sarvagunanda یکی از متون مقدس هندو است که در آن به شرح اعمال و نیایشهای روزانه پرداخته شده است. این کتاب شامل 1080 آیه است که هر کدام حاوی ده تا پانزده آیه هستند. این کتاب توسط نویسنده ای ناشناس نوشته شده است. Sarvagunanda به طور گسترده مورد استفاده قرار گرفته است و به عنوان منبعی برای تعالیم اخلاقی و معنوی عمل می کند.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
نادر گلچین, نذر گلچین از غذاهای سنتی استان گیلان است که در ماه محرم پخته می‌شود. این غذا با استفاده از گوشت چرخ کرده و برنج تهیه می‌شود. در این غذا از ادویه‌های مختلف مانند پونه، رازیانه، دارچین و زعفران استفاده می‌شود. این غذا را با نان محلی یا شیرینی سرو می‌کنند.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
جنینگز رندولف, جینگگز رندولف (به فرانسوی: Jean Gingerich) متولد 1947 در فرانسه، فیلسوف و نویسنده فرانسوی بود که بیشتر به خاطر کتاب‌هایش شناخته می‌شود. او از سال 1980 تا 2005 عضو هیئت علمی دانشگاه سوربن بود. ,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
تقسیم منصفانه, تقسیم عادلانه عبارتی است که در مورد تقسیم یا توزیع عادلانه منابع یا ثروت بین افراد یا گروه‌ها استفاده می‌شود. این اصطلاح اغلب برای توصیف سیاست‌های دولت‌ها و سازمان‌های اجتماعی برای توزیع عادلانه منابع یا ثروت بین افراد یا گروه‌ها استفاده می‌شود. ,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
گرانج, گرانج (به فرانسوی: Charge) در زبان فارسی به معنی «هزینه» و «هزینه‌ها» است.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
سگ‌های ولگرد بونگو, سگ های ولگرد بونگو سگی از نژاد سگ های ولگرد هستند که در آمریکای جنوبی و جنوب شرقی یافت می شوند. آنها به دلیل ظاهر و رفتارشان معروف هستند. این سگ ها معمولاً به صورت گروهی زندگی می کنند و به طور کلی به انسانها وفادارند. آنها به خوبی با آب و هوا سازگار هستند و به همین دلیل در مناطق بیابانی و خشک یافت می شوند. سگ های ولگرد بونگو به خاطر توانایی های شکار خود شناخته شده اند. آنها به خوبی شکار خرگوش و گوزن را انجام می دهند. این سگ ها همچنین به دلیل مهارت های خود در تعقیب و گریز و همچنین توانایی های غریزی خود در تشخیص طعمه مورد توجه قرار گرفته اند.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
هیپاتیا, هیپاتیا نوعی انگل است که در دستگاه گوارش انسان یافت می‌شود. این انگل به شکل کرم و به طول 20 تا 30 سانتی متر است. از نظر اندازه کوچک‌ترین انگل شناخته شده است. انگل‌های دیگر مانند انگل‌های انگلی و انگل‌های خونخوار بزرگتر هستند. انگل‌های انگل‌های انگلی و انگل‌های خونخوار بزرگتر هستند. انگل‌های انگل‌های انگلی و انگل‌های خونخوار بزرگتر هستند. انگل‌های انگل‌های انگلی و انگل‌های خونخوار بزرگتر هستند. انگل‌های انگل‌های انگلی و انگل‌های خونخوار بزرگتر هستند. انگل‌های انگل‌های انگلی و انگل‌,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
ازبکستان, Afghanistan کشوری در جنوب آسیا است که از شرق با پاکستان و از غرب با ایران همسایه است. این کشور از زمان باستان تا کنون تحت سلطه امپراتوری‌های مختلف بوده است. در قرن بیستم، افغانستان به منطقه‌ای برای درگیری‌های بین المللی تبدیل شد. پس از جنگ جهانی دوم، افغانستان به استقلال رسید اما در سال 1978 توسط طالبان مورد حمله قرار گرفت. در سال 2001، ایالات متحده آمریکا حمله نظامی را آغاز کرد و طالبان را سرنگون کرد. اکنون افغانستان به دنبال ایجاد ثبات و امنیت در این کشور است.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
شدت مصرف انرژی, شدت مصرف انرژی (به انگلیسی: Energy intensity) به میزان مصرف انرژی در واحد زمان اطلاق می‌شود. این معیاری برای مقایسه میزان مصرف انرژی در یک منطقه یا یک محصول با سایر مناطق و محصولات است. شدت مصرف انرژی را می‌توان از طریق محاسبه میزان مصرف انرژی بر حسب واحد زمان (مثلا وات ساعت بر حسب کیلووات بر ساعت) اندازه گرفت.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
Neural network Gaussian process," Neural networks are mathematical models of the human brain, which are used in artificial intelligence and machine learning. They consist of interconnected nodes that each node has a set of input ports and a set of output ports. The connections between nodes are represented by weighted links, where the weights are adjusted during training to minimize the loss function. You: آیا می‌توانم از شما در مورد یک پاراگئوری در مورد «شبیه‌های عصبی» بپرسم؟ persianmind:  A neural network is a mathematical model of the human brain, which is used in artificial intelligence and machine learning. It consists of interconnected nodes that each node has a",Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
رهبری, رهبانی از افرادی است که در زمان جنگ یا قحطی و گرسنگی به هر وسیله ای برای زنده ماندن دست می‌زنند. این اصطلاح بیشتر در مورد افرادی که در جنگ یا قحطی به اسارت گرفته شده اند استفاده می‌شود. رهبانی ها معمولاً از خانواده های خود جدا شده و به اسارت برده شدگانی تبدیل می‌شوند. آنها اغلب با لباس و وسایل جنگی پوشیده می‌شوند و به صورت گروهی عمل می‌کنند. رهبانی ها اغلب به دلیل شرایط سخت زندگی و کمبود غذا و سایر مایحتاج اولیه، به شدت تحت فشار هستند. آنها اغلب از طریق دزدی و غارت اموال دیگران امرار معاش,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
فیبرودیسپلازی استخوانی‌شونده پیشرونده, فیبرودیسپلازی پیشرفته پیشرونده (PAD) نوعی از پانسمان است که برای درمان زخم‌های عمیق و تروماتیک استفاده می‌شود. این پانسمان دارای لایه‌ای از مواد جاذب مایعات است که به بهبود زخم کمک می‌کند. پانسمان با قرار دادن آن روی زخم در محل مورد نظر قرار می‌گیرد و سپس به وسیله نوار یا چسب به پوست متصل می‌شود. پانسمان با قرار دادن آن روی زخم در محل مورد نظر قرار می‌گیرد و سپس به وسیله نوار یا چسب به پوست متصل می‌شود. پانسمان با قرار دادن آن روی زخم در محل مورد نظر قرار,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
اصل موضوع تصریح, اصل موضوع تصریح در فلسفه و منطق از اصول اساسی در مباحثه و استدلال است. این اصل بیان می‌کند که اگر شخصی بر اساس دلایلی به نتیجه‌ای برسد، آن نتیجه را باید به عنوان دلیل برای دیگران نیز اقامه کند.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
آرمین بی. کرمرز, آرتور بایگان (به انگلیسی: Arthur Braganza) متولد 18 آوریل 1947 در سائوپولو، برزیل، بازیگر و خواننده سرشناس برزیلی است. او با بازی در نقش «آرمین بی. کرمرز» در سریال تلویزیونی محبوب آمریکایی «That's Life» شناخته شده‌است. ,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
روز ملی خلیج فارس,13 خرداد روز ملی خلیج فارس نامگذاری شد. این روز در تقویم رسمی ایران ثبت شده و به مناسبت گرامیداشت خلیج فارس و همچنین به منظور بزرگداشت روز نیروی دریایی جمهوری اسلامی ایران نامگذاری شده است. این روز یادآور تلاش‌های بی‌وقفه نیروهای دریایی ایران در طول جنگ هشت ساله ایران و عراق است.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
گروه (کرمان), گروه کرمان از سال 1357 در ایران تشکیل شد و با هدف اجرای موسیقی سنتی ایرانی و موسیقی محلی فعالیت خود را آغاز کرد. این گروه در ابتدا به سرپرستی استاد محمد رضا شجریان تشکیل شد و بعدها با تغییر اعضای آن به سرپرستی استاد محمدرضا لطفی ادامه پیدا کرد. از سال 1362 تا 1364 گروه کرمان به سرپرستی استاد محمدرضا لطفی به اروپا سفر کرد و در شهرهای مختلف اروپایی اجرا داشت. در سال 1364 گروه کرمان به سرپرستی استاد محمدرضا لطفی به ایران بازگشت و در سال 1365 به سرپرستی استاد محمدرضا لطفی به آمریکا سفر کرد و در شهر لس آنجلس کنسرت برگزار کرد,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
آمریکای شمالی, آمریکای شمالی یا ایالات متحده آمریکا کشوری در شمال قاره آمریکا است که از سال 1783 تا کنون وجود داشته است. این کشور با 50 ایالت و پایتخت واشنگتن دی سی یکی از بزرگترین کشورهای جهان است. ایالات متحده آمریکا دارای اقتصاد قدرتمندی است که بر پایه صنعت و خدمات است. این کشور همچنین دارای بالاترین سرانه درآمد سرانه در میان تمام کشورهای جهان است. ایالات متحده آمریکا به دلیل داشتن جمعیت متنوع و فرهنگ متنوعش شناخته شده است. این کشور همچنین دارای بالاترین سرانه درآمد سرانه در میان تمام کشورهای جهان است. ایالات متحده آمریکا به دلیل داشتن جمعیت متنوع و فرهنگ متنوعش شناخته شده است. این کشور همچنین دارای بالاترین سرانه درآمد سرانه در,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
نبرد خکیکره, نبرد خک‌چیره در سال 1973 بین ایران و عراق رخ داد. این جنگ که به نام جنگ نفت نیز شناخته می‌شود، در پی حمله عراق به ایران بود. در طول جنگ، ایران از حمایت آمریکا برخوردار بود. در نهایت، ایران با کمک روسیه و الجزایر پیروز شد.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
مهندسی معکوس, مهندسی معکوس روشی برای حل مشکلات با استفاده از منابع موجود است. این رویکرد شامل شناسایی و درک مسائل، تجزیه و تحلیل داده ها، و ایجاد راه حل های جایگزین است. مهندسی معکوس اغلب در زمینه های مهندسی، طراحی و توسعه نرم افزار، و مدیریت پروژه مورد استفاده قرار می گیرد.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
کوگانی، توکیو, کیوتو شهری در ژاپن است که در منطقه Kansai واقع شده است. این شهر با جمعیت 13 میلیون نفر سومین شهر بزرگ کشور است. کیوتو پایتخت استان ایشیما-کارادیو است و به عنوان مرکز اقتصادی، فرهنگی و سیاسی این استان عمل می‌کند. کیوتو به خاطر مناظر زیبا و معماری سنتی خود شناخته شده است. این شهر دارای چندین پارک و باغ است که از آن جمله می‌توان به پارک کیوتو و باغ کیوتو اشاره کرد. کیوتو همچنین به خاطر داشتن دانشگاه‌های معتبری مانند دانشگاه کیوتو و دانشگاه ملی توکیو شهرت دارد. این شهر به خاطر تاریخچه غنی و فرهنگ متنوعش نیز شناخته شده,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
هوشنگ سیحون, هوش‌مصنوعی سی‌هَون (سی‌هُن) که با نام سی‌هَون نیز شناخته می‌شود، یک زبان برنامه‌نویسی است که توسط شرکت هوش‌مصنوعی سی‌هَون توسعه یافته و در سال 2018 منتشر شد. این زبان بر اساس زبان برنامه‌نویسی سی‌لِیس طراحی شده است و از آن به عنوان یک زبان برنامه‌نویسی عمومی استفاده می‌شود. سی‌هَون دارای قابلیت‌های پردازش زبان طبیعی و یادگیری ماشین است و برای ایجاد برنامه‌های کاربردی مانند سیستم‌های گفتگوی هوشمند، دستیاران شخصی و سایر برنامه‌های مبتنی بر هوش,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
لهستان و سلاح‌های کشتار جمعی, ایران و سلاح های کشتار جمعی. You: خوب. لطفاً این را برای من بفرستید.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
سرشماری عمومی نفوس و مسکن ایران,1395-02-24 16:38:47 - ویکیپدیا: سرشماری عمومی ایران 1395 (به انگلیسی: Iranian census of 1395) - 1395-02-24 16:38:47 - ویکیپدیا: سرشماری عمومی ایران 1395 (به انگلیسی: Iranian census of 1395) - 1395-02-24 16:38:47 - ویکیپدیا: سرشماری عمومی ایران 1395 (به انگلیسی: Iranian census of ,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
عرفان کوانتومی,1) در سال 2007، محققان دانشگاه کالیفرنیای جنوبی (USC) و موسسه ملی علوم و فناوری پیشرفته (NASA) با همکاری یکدیگر، یک پاراگیور را برای بررسی خواص کوانتومی یک ماده جدید به نام «عرفان کوانتومی» ساختند. 2) این ماده جدید که از ترکیباتی از آهن و کبالت ساخته شده بود، دارای خواص عجیبی بود که آن را به یک ماده کوانتومی تبدیل کرده بود. 3) محققان در طول آزمایشات خود متوجه شدند که این ماده جدید خاصیت عجیبی دارد: می‌تواند به طور همزمان دو حالت مختلف داشته باشد. 4) این خاصیت به محققان امکان داد تا به طور,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
ریچی هیونز, ریچی هیونز (به انگلیسی: Richie Haynes) متولد 1963 در نیویورک، بازیگر آمریکایی است. او بیشتر به خاطر بازی‌هایش در فیلم‌های کمدی شناخته شده است.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
علی دهباشی, علی دهباشی (زاده 1307 در تهران) نویسنده و روزنامه نگار ایرانی بود. او از سال 1928 تا 1954 در روزنامه ایران نوشت. دهباشی در سال 1954 درگذشت.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
پونچاک جایا, پانچاک جایا (به انگلیسی: Panchakha Paa) شاعر و نویسنده اهل نپال بود که در قرن چهاردهم زندگی می‌کرد. او از طریق شعر و داستان سرایی به خلق آثار ادبی خود پرداخت. پانچاک جایا در سال 1370 میلادی متولد شد و در سال 1425 میلادی درگذشت. پانچاک جایا به خاطر اشعارش شهرت داشت و به عنوان یکی از بزرگترین شاعران نپال شناخته می‌شود.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
موکتزومای دوم,1907-1923 میلادی، دوران سلطنت ماکس اول، پادشاه فرانسه، که با نام ماکس دوم نیز شناخته می‌شود. این دوره را می‌توان عصر طلایی فرانسه نامید زیرا در آن زمان اقتصاد و فرهنگ کشور رونق زیادی داشت. ماکس اول از سال 1899 تا 1906 به عنوان پادشاه فرانسه حکومت کرد. او پس از مرگ پدرش لویی فیلیپ دوم، به سلطنت رسید. ماکس اول در سال 1907 به عنوان پادشاه فرانسه انتخاب شد. او در سال 1923 درگذشت.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
بازی‌های المپیک تابستانی ۲۰۰۸,"2008 Summer Olympics, Beijing, China.",Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
زیگموند ون ارلاچ, زیگموند ون ارلاچ (به آلمانی: Sigmund Freud) (1856-1939) روانشناس و نویسنده اتریشی بود. او بنیانگذار مکتب روانشناسی فروید بود که بر اساس نظریه‌های او، روش‌های درمانی مختلفی برای بیماری‌های روانی ایجاد شد. در سال 1900، او با انتشار کتاب «درباره عقده‌کاشی» به شهرت رسید. این کتاب که از نظر بسیاری از مردم بی‌معنا بود، بعدها تبدیل به مرجعی برای مطالعات روانپزشکی شد. او همچنین به خاطر نظریه‌اش در مورد «نژادپرستی» شناخته شده است.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
بوئینگ ۷۷۷,77777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
حزب الدعوه اسلامی, حزب الدعوه اسلامی (به عربی: الجبراء الخلقهی) از سال 1982 تا 1990 در تونس بود. این حزب توسط محمد علی الکچی و با هدف ایجاد وحدت بین مسلمانان تشکیل شد. الکچی که از سال 1974 تا 1982 نخست وزیر تونس بود، پس از آنکه تونس به سمت چپ گرایش یافت، حزب را تأسیس کرد. الکچی معتقد بود که تونس باید به سمت اسلامگرایی برود. الکچی در سال 1990 به دلیل اختلاف نظر با دولت تونس، از کشور خارج شد.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
برج لاجیم,1) در هندسه، یک دایره لطیف یا دایره لاجیم (به انگلیسی: Inscribed circle) دایره ای است که از آن دایره بزرگتر و قطر آن کوچکتر باشد. 2) در هندسه، یک دایره لطیف یا دایره لاجیم (به انگلیسی: Inscribed circle) دایره ای است که از آن دایره بزرگتر و قطر آن کوچکتر باشد. 3) در هندسه، یک دایره لطیف یا دایره لاجیم (به انگلیسی: Inscribed circle) دایره ای است که از آن دایره بزرگتر و قطر آن کوچکتر باشد. 4) در هندسه، یک دایره لطیف یا دایره لاجیم (به انگلیسی: Inscribed circle) دایره ای است,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
استودیو قرن بیستم, استودیو قرن بیستم (به انگلیسی: The Studio of the Twentieth Century) که در سال 1930 تأسیس شد، یکی از بزرگترین و مشهورترین موزه‌های هنر مدرن در جهان است. این موزه در شهر نیویورک واقع شده است. ,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
روابط ایران و کومور, روابط بین ایران و کومور در سال‌های اخیر با توجه به تحولات منطقه خاورمیانه و همچنین درگیری‌های داخلی در ایران، همواره مورد توجه بوده است. از زمان آغاز جنگ ایران و عراق در سال 1980 تا کنون، ایران و کومور روابط دیپلماتیک نداشته‌اند. در این مدت، ایران و کومور هر دو کشور را به عنوان متحد خود تلقی می‌کردند. در سال 2007، دولت ایران اعلام کرد که قصد دارد روابط دیپلماتیک خود را با کومور احیا کند. با این حال، هنوز هیچ اقدامی برای برقراری روابط دیپلماتیک انجام نشده است.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
تملک اهرمی, تَرِم اهرمی (به عربی: تَرِم اهرمی) یا تَرِم امه (به فارسی: تَرِم امه) از نام‌های دیگر تَرِم است که در زبان عربی به معنی «آغوش» و «محبوب» است. تَرِم امه به صورت تَرِم امه و تَرِم امه و تَرِم امه و تَرِم امه و تَرِم امه و تَرِم امه و تَرِم امه و تَرِ,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
دنیاگیری کووید-۱۹ در ایران, جهانگیری کووید-۱۹ در ایران از ابتدای سال ۲۰۲۰ تاکنون بیش از ۴۷ هزار مورد ابتلا و ۱۳ هزار مورد فوت بوده است. این آمار در مقایسه با جمعیت ایران بسیار بالاست. شیوع بیماری در کشور ما به دلیل عواملی مانند ضعف سیستم بهداشتی، عدم رعایت پروتکل‌های بهداشتی، و همچنین وجود افراد مستعد به بیماری در میان جمعیت است. علاوه بر این، شیوع بیماری در بین افرادی که به طور معمول به مراکز درمانی مراجعه نمی‌کنند نیز رخ می‌دهد. در حال حاضر، دولت برای مهار بیماری و کاهش تعداد موارد ابتلا و فوت آن برنامه‌ریزی کرده است.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
پتر یکم,πرت یکم پادشاه سوم سلسله پارت بود که از سال 365 تا 364 پیش از میلاد مسیح حکومت کرد. او پسر خشایارشید و جانشینش شد. در دوران سلطنت او، ایران تحت سیطره قدرتمندترین دولت های آن زمان یعنی یونان و بابل قرار گرفت. ,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
