title,text,write_by,domain,language,method,LLM_model,label
Unreal Tournament 2003,"Dans le monde du jeu vidéo, Unreal Tournament 2003, ou UT2003, est une version majeure de cette franchise populaire de jeu en ligne de tir à la première personne. Développé par Epic Games et publié par Atari en 2002, ce jeu a introduit de nombreuses améliorations par rapport à son prédécesseur, Unreal Tournament (1999). L'engine Unreal Tournament 2003 offre une graphique améliorée et des niveaux plus complexes, ainsi qu'une variété de modes de jeu",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Les Hommes de la mer,"""Les Hommes de la mer, ou marins, sont des individus qui vivent leur existence en rapport étroit avec la mer. Ils poursuivent diverses activités liées à l'océan, telles que la pêche, la navigation, la construction navale, la recherche scientifique ou encore la protection des côtes. La mer est leur domaine de travail et leur mode de vie. Leur culture est marquée par des traditions et des croyances liées à l'océan et à la mer. Les Hommes de la mer ont développé des outils et des techniques permettant de maîtriser les éléments marins et",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Suzanne Clément,"Suzanne Clément est une actrice québécoise née le 11 juillet 1975 à Trois-Rivières. Elle a étudié à l'École nationale de théâtre du Canada et a commencé sa carrière au théâtre. Sa notoriété a grandi grâce à ses rôles dans des films canadiens et internationaux, tels que ""La Neuvaine"" de François Courault, ""Monsieur Lazhar"" de Philippe Falardeau et ""Mommy"" de Xavier Dolan. Clément a été récompensée de nombreux prix, y compris deux prix Jutra et un p",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Dietrich Eckart,"Dietrich Eckart (1868-1923) était un journaliste, un orateur, et un homme politique allemand, connu pour ses positions nationalistes radicales et ses liens avec le mouvement nazi. Né à Dresde, il a commencé sa carrière journalistique à Munich, où il a fondé le journal *Münchener Beobachter*. Avec son ferveur nationaliste et antisémite, il a rejoint le cercle de Rudolf von Sebottendorf et le mouvement Thule, qui a influencé le futur dictateur nazi Adolf Hitler. Eckart a été l'",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Max Euwe,"Max Euwe (1901-1981) est un grand maître international d'échecs né aux Pays-Bas. Il est devenu champion national néerlandais à l'âge de 17 ans et a remporté le titre de champion du monde d'échecs en 1935. Euwe a défendu avec succès son titre contre Alexander Alekhine et a eu une influence significative sur le jeu d'échecs moderne en mettant l'accent sur la préparation et l'analyse des ouvertures. En plus de ses succès en compétition, Euwe a été un contributeur important",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Tolkien Estate,"Dans la littérature fantastique, l'entreprise Tolkien Estate est une importante structure de gestion de droits d'auteur. Fondée en Angleterre dans les années 1970, elle a été établie pour gérer les œuvres de l'écrivain J.R.R. Tolkien, dont les livres les plus connus sont ""Le Seigneur des Anneaux"" et ""Le Silmarillon"". Bien qu'initialement créée pour protéger les intérêts de l'auteur et de sa famille, l'entreprise a grandi pour devenir une force majeure dans le domaine",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Matelica,"Matelica, située dans la province de Macerata en Marches de l'Ancona (Centre-Est de l'Italie), est une ville historique et industrielle. Elle est connue pour son riche patrimoine architectural, notamment son ancienne cité médiévale, enfermée dans des murs, et son château, construit au XIIe siècle. Matelica est également célèbre pour son industrie textile, qui remonte au XIXe siècle. Ses usines produisent encore aujourd'hui des tissus de haute qualité. La ville est également située au cœur du Parc naturel régional",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Dinan,"Dans la Bretagne nord-occidentale, Dinan est une ville historique et pittoresque. Ses rues pavées et ses maisons en pierre datant du Moyen Áge transports le visiteur dans le temps. La colline sur laquelle s'élève la ville abrite le château des ducs de Bretagne, édifice fortifié du XIIIe siècle offrant une vue magnifique sur la Rance et ses berges. La ville est également réputée pour son port, son marché hebdomadaire et ses ateliers d'artisans. La vie quotidienne s'y mê",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Lorik Cana,"Lorik Cana, né le 25 mai 1984 à Shkodra en Albanie, est un footballeur international albanais évolant actuellement au poste de milieu défensif dans le championnat grec, au PAOK Salonique. Cana a commencé sa carrière professionnelle à l'AS Kastoria en Grèce en 2001. Il a ensuite rejoint le Panathinaikos Athens, où il a passé sept saisons et a remporté plusieurs trophées, y compris deux championnats grecs et deux coupes de Grèce. En 2010, Cana",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Maison de Habsbourg (Espagne),"Maison de Habsbourg, en Espagne, est une importante dynastie européenne qui a régné sur le royaume espagnol durant une grande partie du XVIe et XVIIe siècles. Originaire d'Autriche, la maison de Habsbourg est montée au pouvoir en Espagne grâce au mariage de Ferdinand d'Autriche et Isabelle la Catholique en 1469. Ce mariage a abouti à la naissance de la future reine Catherine d'Aragon, qui a épousé Henri VIII d'Angleterre et a entraîné la rupture entre l'Angleterre",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Nicolás Pereira,"Nicolás Pereira est un joueur d'échecs professionnel né le 31 mars 1988 à Buenos Aires, en Argentine. Il a acquis la nationalité brésilienne et représente le Brésil depuis 2007. Grand maître international depuis 2006, il est connu pour son style de jeu agressif et offensif. Pereira a remporté de nombreux tournois internationaux, y compris le championnat du monde d'échecs de blitz en 2014 et le championnat panaméricain d'échecs en 2009. En plus de ses",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Al-Khwârizmî,"Al-Khwārizmī, ou Algoritme dans les sources occidentales, est une figures clé de l'histoire des mathématiques et de la science arabo-islamique. Né vers 780 dans Khwarazm (actuellement en Ouzbékistan), il est considéré comme le père de l'algèbre et de la trigonométrie. Il a écrit de nombreux traités sur des sujets variés, dont les plus célèbres sont ""Al-Kitāb al-Mukhtār fi-l-ḥisāb"" (Le livre sélectionné pour le calcul)",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Percivall Pott,"Percivall Pott, né le 27 avril 1714 à Wootton Basset dans le Wiltshire, Angleterre, et décédé le 24 mars 1788 à Londres, était un chirurgien britannique notable pour son travail sur les maladies du système urinaire. Il a été formé à l'hôpital de Saint-Barbe à Londres et a commencé sa carrière militaire en tant que chirurgien des armées britanniques. Pott est surtout connu pour avoir décrit la maladie qu'on appelle maintenant la ""maladie de Pott,""",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Ateliers du métro de Paris,"Dans les confines de Paris, les Ateliers du métro révèlent l'intrigue industrielle et technique du fonctionnement du métro parisien. Depuis sa création en 1900, ces ateliers ont assuré la fabrication, le réparation et l'entretien des matériels roulants et des infrastructures du métro. Avec une superficie de plus de 160 hectares, ils constituent l'un des plus vastes sites industriels de la capitale. Le site est composé de différentes unités : l'usine de la Muette pour la fabrication des voit",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Pointe de Grave,"Située à l'est de Bordeaux, en Gironde, Pointe de Grave est un petit port de pêche et une station balnéaire appréciée des Bordeauxois. Son nom vient du cap qui marque la limite entre la Baie de Bordeaux et l'océan Atlantique. Son quartier historique, avec ses maisons en pierre et ses murs blanchis, offre une vue magnifique sur l'océan. Pointe de Grave est également renommé pour son phare, construit en 1848, qui est visible à plus de 20 kilomètres en mer",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Affaire des fiches (France),"Dans les années 1960, l'affaire des fiches était un scandale politique français mettant en cause la Direction générale de la Sécurité extérieure (DGSE) et la Police judiciaire. Des milliers de fiches, recensant les activités politiques, sociales et sexuelles de citoyens français, avaient été recueillies sans mandat judiciaire. Ce scandale a révélé la large échelle de l'espionnage intérieur et a entraîné des réactions fortes de la société et de la presse. Les enquêtes parlementaires et judiciaires",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Âges sombres (cosmologie),"Dans le domaine de la cosmologie, les Âges sombres (Dark Ages) sont une époque cruciale de l'univers, suivant la réionisation et avant le Début de l'Époque contemporaine. Durant ces périodes, l'Univers était composé majoritairement de matière noire et de gaz, qui ne pouvait former des structures significatives en raison de sa faible densité et de son énergie potentielle élevée. La lumière de l'Univers, dispersée durant la réionisation, ne put atteindre des distances plus grandes que quelques millions d'années-lumière. C'est ainsi qu",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Kenny Dalglish,"Kenny Dalglish, né le 4 mars 1951 à Glasgow en Écosse, est un ancien footballeur international et entraîneur de football britannique. Il est considéré comme l'une des légendes du Liverpool Football Club, où il a joué pendant 11 ans entre 1977 et 1986. Dalglish a remporté six championnats d'Angleterre, trois Ligues européennes et deux coupes d'Europe des Vainqueurs de Coupes avec les *Reds*. Il a également marqué 172 buts en 355 matches. Après sa carrière",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Vinyle timecodé,"Dans le domaine de l'enregistrement sonore, le vinyle timecodé représente une innovation remarquable. Ce média analogique, populaire dans les années 1970 et 1980, permettait non seulement d'écouter de la musique, mais également de la mesurer avec une précision inédite. Le vinyle timecodé était équipé d'une bande magnétique enregistrée autour de son bord extérieur, permettant à l'équipement de lire simultanément la musique et des informations numériques, telles que le temps, la durée et le nombre",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Lumparland,"Lumparland, situé dans le sud-ouest de la Finlande, est une petite localité maritime dans la municipalité de Raumo. Son nom finnois, Luujärvi, signifie ""grand lac,"" en référence à son lac intérieur, Lumparseen. La région est habitée depuis la préhistoire, comme en témoignent les nombreux sites archéologiques. Au Moyen Âge, Lumparland faisait partie du royaume de Finlande, et au cours de l'époque moderne, elle a été un centre important de la pêche et de la production de charbon. Auj",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Études d'ingénieurs en Suisse,"Étes-vous intéressé par les études d'ingénieurs en Suisse ? Ce pays européen renommé pour son haut niveau de technologie offre un enseignement technique de qualité. Les écoles d'ingénieurs suisses, aussi appelées ""Eidgenössische Technische Hochschulen"" (ETH), sont reconnues internationalement pour leur enseignement solide et pratique. Elles proposent des programmes d'ingénierie variés, allant du génie mécanique au génie électrique, en passant par le génie civil, le génie industriel et le génie in",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Christophe de Margerie,"Christophe de Margerie (1951-2014) est un chef d'entreprise français qui a laissé une profonde empreinte dans le monde de l'énergie. Diplômé de l'École Polytechnique et de l'École nationale supérieure des mines de Paris, il a rejoint Total en 1978. Sa carrière a évolué rapidement, et il est devenu le directeur général en 1996. De Margerie a mené Total vers des investissements clés dans les énergies nouvelles et a renforcé sa présence en Russie. Il a également",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Église Sainte-Radegonde de Sainte-Radegonde,"Église Sainte-Radegonde, située à Sainte-Radegonde en Charente-Maritime (France), est une église paroissiale marquante par son architecture romane et sa riche histoire. Construite au XIIe siècle, cette église est consacrée à sainte Radegonde, reine mérovingienne et sainte patronne de la région. Son plan barlong et son abside semi-circulaire sont caractéristiques du style roman. L'église abrite des éléments remarquables, comme la Vierge à l'Enfant en bois polychrome du XVe siècle et",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Izzy Stradlin,"Izzy Stradlin, né le 8 février 1962 à Lafayette, en Californie, est un musicien américain connu pour être le guitariste et le chanteur du groupe Guns N' Roses de 1985 à 1991. Sa contribution au son distinctif et agressif du groupe a été essentielle, notamment sur les albums ""Appetite for Destruction"" et ""G N' R Lies"". Il a coécrit des classiques telles que ""Sweet Child O' Mine"", ""Welcome to the Jungle"", et ""Paradise City"". En dehors de Guns N' Roses",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Charlevoix,"Charlevoix, région administrative du Québec (Canada), est située à l'est du fleuve Saint-Laurent, au nord de la région de la Montérégie. Son territoire s'étend sur 21 685 km2, ce qui en fait la quatrième plus vaste région administrative du Québec. Charlevoix est renommée pour sa magnifique côte fleuve, son relief montagneux et ses paysages pittoresques. La région abrite plusieurs parcs nationaux, tels que Parc national de la Mauricie et Parc national de Charlevoix, qui attirent chaque année des mill",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Compacité séquentielle,"Dans le domaine de la théorie des communications, la compacité séquentielle, également connue sous le nom de compacité temporelle, mesure la capacité d'un canal numérique à transmettre des signaux à une vitesse maximale sans perdre la cohérence ou la résolution temporelle. Elle est exprimée en bit par seconde par hertz (bit/s/Hz). Le principe de Nyquist-Shannon établit que pour transmettre un signal analogique sans perte d'information, la fréquence d'échantillonnage doit être au moins égale à deux fois la fréquence maxim",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Sénat (Espagne),"Sénat, ou Sénat des Espagnols, est la chambre haute des Cortes Generales, le parlement espagnol. Créé en 1977, à la suite de la Transition démocratique espagnole, il est composé de 266 sénateurs, 208 élus par les Cortes Generales, 58 élus par les communautés autonomes et 2 élus par le Parlement européen. Le rôle principal du Sénat est d'exercer un contrôle co-legislatif sur les lois et le budget approuvés par le Congrès des Députés,",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Psychédélices,"Dans le monde de la musique, les Psychédélices désignent un courant musical émerveillant et coloré, apparu dans les années 1960. Originaire des États-Unis, ce genre a rapidement gagné en popularité en Europe, et particulièrement en France. Les Psychédélices se caractérisent par leur utilisation extensive de distorsions sonores, de rythmes complexes et de mélodies enrouées. L'influence des Psychédélices s'est étendue à de nombreux domaines, allant du cinéma aux arts visuels. Les groupes français",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Art safavide,"Dans la période des Safavides (1501-1736), l'art iranien connaît une renaissance remarquable. Ce mouvement artistique, connu sous le nom d'art safavide, est caractérisé par une synthèse des traditions persanes, islamiques et perseverance des influences zoroastriennes. Les peintures à l'eau sur étoffes, les miniatures sur papier et les céramiques sont les principales formes d'expression de cette époque. Les thèmes dominants sont l'islam, la nature, la mythologie persane et la cour. Les couleurs v",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Frédéric Le Play,"Frédéric Le Play, né le 21 septembre 1806 à La Roche-sur-Yon et décédé le 13 août 1882 à Paris, était un économiste, sociologue et homme politique français. Il est connu pour son travail sur la condition sociale des travailleurs et la question sociale. Auteur de ""La Question sociale"" (1851), il a développé la théorie du ""patronat familial"" et a proposé des solutions basées sur l'amélioration des conditions de vie des ouvriers et leur intégration dans la société. Il a également été député",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Friedrich Dürrenmatt,"Friedreich Dürrenmatt (1921-1990) was une figurre importante de la littérature suisse et européenne. Né à Konolfingen, dans le canton de Fribourg, il a étudié le droit à l'Université de Fribourg. Parallèlement, il s'est consacré à l'écriture, et ses premiers travaux ont été publiés dans les années 1940. Ses œuvres les plus connues, marquées par une grande sensibilité à la morale et une étrangeté délibérée, incluent des pi",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Amiens Sporting Club,"Amiens Sporting Club, fondé en 1900, est un club omnisports français basé à Amiens, dans la Somme. Le club est surtout connu pour sa section de football, évoluant actuellement en Ligue 1, l'élite du football français. Jadis, Amiens Sporting Club a connu des succès notables, notamment en atteignant la finale de la Coupe de France en 1962. Le club arbore les couleurs historiques de rouge et de blanc. Son stade, le Stade de la Licorne, a une capacité de 14 534 places.",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Œuf dur,"""Œuf dur,"" which translates to ""hard-boiled egg"" in English, est un œuf cuit à température élevée durant une période d'environ 9 à 12 minutes. Ce traitement culinaire rend l'œuf solide, permettant de le servir à froid ou chaud. Les œufs durs sont souvent utilisés dans diverses recettes telles que des salades, des sandwiches, des tartes, ou comme garniture. Avant de les servir, il est important de les refroidir rapidement à l'eau froide pour arrêter la cuisson et éviter l'appar",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Prince of Persia : Les Sables du Temps,"Dans le monde du jeu vidéo, ""Prince of Persia : Les Sables du Temps"" (PoP: Sdt), sorti en 2003, est une réussite remarquable. Ce jeu d'action-aventure met en scène le Prince de Perse, un héros agile et déterminé, dans son combat contre un mal éternel, le temps. L'intrigue se déroule dans une décoration médiévalesque, avec des niveaux variés allant de palais en ruines à des montagnes enneigées. Le Prince s'equipe de nouvelles armes",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Charlemagne,"Charlemagne, ou Charlemagne le Grand, naquit le 2 avril 742 à Aix-la-Chapelle et décéda le 28 janvier 814 dans la même ville. Ce roi franc, issu de la dynastie des Carolingiens, règna sur les Francs de 768 jusqu'à sa mort et fut le premier empereur des Romains germaniques de 800 jusqu'à 814. Il unifia le royaume des Francs et étendit son influence sur l'Italie et l'Allemagne. Charlemagne réforma l'administration, l'Église,",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Enterprise JavaBeans,"Entrez dans le monde complexe et puissant des Enterprise JavaBeans (EJB), un cadre de programmation distribuée utilisé pour développer des applications Java à grande échelle et robustes. Les EJBs fournissent une plate-forme abstraite pour les développeurs, permettant de gérer les transactions, la sécurité et la gestion des connexions en transparence. Plus précisément, il existe trois types d'EJB : les session beans, les message-driven beans et les entity beans. Ces derniers représentent des entités persistantes et permettent de gérer les données en base de",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Magnat-Debon,"Magnat-Debon est une entreprise française spécialisée dans la production et la distribution de produits laitiers. Fondée en 1914 par Albert Magnat et Marcel Debon, l'entreprise est initialement dénommée ""Fromagerie Magnat et Debon"". Elle est située dans le Cantal, région au cœur de la France d'où proviennent les meilleurs laitages. Magnat-Debon est reconnue pour son large gamme de fromages de qualité, dont le Chaume, le Cantal Fermier et le Laguiole. L'entreprise utilise exclusivement du lait",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Nicolas II (pape),"Nicolas II (pape), né en 1010 à Ctesiphon (Empire byzantin) et décédé le 13 novembre 1061 à Rome, fut le 151e pape de l'Église catholique romaine. Il succéda à Benoît IX en 1058. Sa famille, originaire de Cappadocie, était d'origine grecque et orthodoxe. Nicolas II fut le premier pape à être couronné empereur du Saint-Empire romain germanique par l'empereur Henri III en 1046, affermissant ainsi",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Ichtyologie,"Ichtyologie, science de l'étude des poissons, est une discipline majeure de la biologie. Elle comprend l'étude morphologique, physiologique, écologique, et évolutive de ces animaux aquatiques. Les chercheurs d'ichtyologie examinent la structure anatomique et fonctionnelle des poissons, leur distribution géographique, leur comportement et leur interaction avec leur environnement. Ils utilisent des techniques variées, telles que l'observation in situ, l'analyse de l'ADN et l'utilisation de modèles numériques, pour comprendre les aspects biologiques et évolutifs",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Uri Geller,"Uri Geller est un personnage public israélien, né le 20 janvier 1946 à Tel Aviv. Il est connu internationalement pour ses prétendues capacités psychokinétiques, qui incluent la déformation de l'eau, la manipulation des objets distants et la précognition. Geller a commencé sa carrière en Angleterre dans les années 1970 et a rapidement attiré l'attention du grand public et des médias. Ses démonstrations ont été présentées dans des émissions de télévision et des articles de presse partout dans le monde. C",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Toots and the Maytals,"Toots et les Maytals, originaire de Jamaïque, est une légendaire formation musicale reggae formée en 1962. Fondée par Frederick ""Toots"" Hibbert, Freddy ""Perry"" Francis et Paul Douglas, le groupe est rapidement devenu l'un des représentants les plus influents du reggae des années 1960 et 1970. Leur style distinctive, mélangeant des influences ska, R&B et gospel, a inspiré de nombreux artistes. Leur premier succès, ""Do the Reggay,"" sorti en 1968, est",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Glanum,"Glanum, situé dans les Alpilles, en Provence-Alpes-Côte d'Azur, en France, est une ville antique gallo-romaine remarquable. Ses ruines, inscrites au patrimoine mondial de l'UNESCO depuis 1981, témoignent d'une occupation humaine remontant à l'époque gauloise. La ville est principalement connue pour ses thermes gallo-romains exceptionnels, dont les mosaïques sont parmi les plus bien conservées en Europe. Le site archéologique de Glanum comprend également un amphithéâtre",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Villenauxe-la-Petite,"Villenauxe-la-Petite est un petit village rural français, situé dans le département de l'Yonne en région Bourgogne-Franche-Comté. Avec une population d'environ 150 habitants, ce village est situé à quinze kilomètres au sud-est de Sens et à une vingtaine de kilomètres au nord-est d'Auxerre. Le village est principalement connu pour son château, qui date du XVe siècle et a été réaménagé au XVIIe siècle. Ce château, inscrit aux monuments historiques depuis 1993, est entouré d'un parc",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Briec,"Briec est une petite localité rurale située dans le Finistère, en Bretagne, en France. Avec une population d'environ 500 habitants, cette commune appartient au canton de Carhaix-Plouguer. Briec est principalement connue pour son église paroissiale, l'Église Saint-Brieuc, qui est un des plus beaux exemples d'architecture gothique du Finistère. Sa flèche, haute de 35 mètres, est visible à plusieurs kilomètres à la ronde. La commune est également réputée pour ses paysages agricoles et ses for",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Gorges de l'Ardèche,"Dans la région naturelle du Massif central, se trouvent les magnifiques Gorges de l'Ardèche. Ces gorges naturelles, longues de 21 kilomètres et profondes jusqu'à 300 mètres, sont creusées par l'Ardèche, un affluent du Rhône. Elles sont célèbres pour leur grandeur spectaculaire et leur richesse en faune et flore. Le site est reconnu pour son intérêt géologique et est classé au patrimoine mondial de l'UNESCO depuis 2014. Les visiteurs peuvent découvr",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Transport léger guidé de Caen,"Le transport léger guidé (TLG) de Caen, connu localement sous le nom de ""Tramway de Caen"", est un système modernise de transport en commun introdans en 2002 dans la ville de Caen, en Basse-Normandie, France. Ce système utilise une technologie de transport léger sur rail intégralement automatise et dispose de six lignes couvrant principalement la ville centre et les banlieues. Les tramways sont longs de 42 m et larges de 2,45 m, et peuvent atteindre une vitesse maximale de 7",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Rian Malan,"Rian Malan est un écrivain et journaliste sud-africain, né le 18 juillet 1963 à Johannesbourg. Il est connu pour son livre intitulé ""My Traitor's Heart"", publié en 1990, où il explore les raisons qui ont inspiré les Sud-Africains blancs à maintenir le régime d'apartheid. Malan a également travaillé pour de grands médias internationaux, tels que le New York Times, le Guardian et le Sunday Times. Ses écrits abordent souvent des thèmes complexes liés à l'histoire et la",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Ann Arbor,"Ann Arbor, située dans l'État du Michigan, aux États-Unis, est une ville renommée pour son université, l'Université de Michigan. Fondée en 1817, elle compte actuellement plus de 124 000 habitants. Ann Arbor est située à environ 40 kilomètres à l'ouest de Détroit. C'est une ville vivante et intellectuelle, où coexistent université, entreprises innovantes et une communauté diverse. La ville est connue pour son parc culturel, Hippie Hill, et son marché hebdomadaire, source de produits locaux et artisanaux",Ai,Wikipedia,French,Topic,open-mistral-7b,0
Juan Ginés de Sepúlveda,"Juan Ginés de Sepúlveda, né en Andalousie, en Espagne, vers 1490 et décédé à Mexico le 21 août 1573, était un juriste, théologien et humaniste espagnol. Il a été un des principaux théoriciens de l'idée de justifier la colonisation espagnole des Amériques. Sepúlveda a été formé à l'université de Salamanca et a enseigné le droit et la théologie à Alcalá de Henares. Il a voyagé en Amérique en 1513, où il a été nommé",Ai,Wikipedia,French,Topic,open-mistral-7b,0
